win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,file,label
5240,1760046441.1847353,1760046441.284487,99.75171089172363,80,17,1.2499988079071045,1.7486413905526532,3.41524101186092,8.0,6533.4912109375,can_log_regular_no_traffic.csv,0
5241,1760046441.2847383,1760046441.3845212,99.78294372558594,80,17,1.2504279613494873,1.7475488250756268,3.41524101186092,8.0,6031.0326171875,can_log_regular_no_traffic.csv,0
5242,1760046441.3847456,1760046441.4844875,99.74193572998047,80,17,1.249578595161438,1.7465657965465295,3.41524101186092,8.0,6163.7154296875,can_log_regular_no_traffic.csv,0
5243,1760046441.4847374,1760046441.584495,99.75767135620117,80,17,1.2500941753387451,1.7468942642248826,3.41524101186092,8.0,5942.10859375,can_log_regular_no_traffic.csv,0
5244,1760046441.5847356,1760046441.684486,99.75028038024902,80,17,1.2498855590820312,1.7462162996266692,3.41524101186092,8.0,5885.0169921875,can_log_regular_no_traffic.csv,0
5245,1760046441.684735,1760046441.78451,99.77483749389648,80,17,1.2502998113632202,1.7471602748874475,3.41524101186092,8.0,6004.8796875,can_log_regular_no_traffic.csv,0
5246,1760046441.7847376,1760046441.884518,99.78032112121582,80,17,1.2501001358032227,1.7469241677182763,3.41524101186092,8.0,5652.9578125,can_log_regular_no_traffic.csv,0
5247,1760046441.8847473,1760046441.984486,99.73883628845215,80,17,1.2496024370193481,1.7481992192937938,3.41524101186092,8.0,6183.2009765625,can_log_regular_no_traffic.csv,0
5248,1760046441.9847362,1760046442.0844972,99.7610092163086,80,17,1.2501388788223267,1.7489817021959666,3.41524101186092,8.0,5676.18125,can_log_regular_no_traffic.csv,0
5249,1760046442.0847218,1760046442.184512,99.79009628295898,80,17,1.2501835823059082,1.748243168633488,3.41524101186092,8.0,5607.1275390625,can_log_regular_no_traffic.csv,0
5250,1760046442.184734,1760046442.2845092,99.77507591247559,80,17,1.249966025352478,1.7483332772782996,3.41524101186092,8.0,5738.017578125,can_log_regular_no_traffic.csv,0
5251,1760046442.284734,1760046442.3844843,99.75028038024902,80,17,1.2496888637542725,1.7465724316716935,3.41524101186092,8.0,6564.019140625,can_log_regular_no_traffic.csv,0
5252,1760046442.3847086,1760046442.4844851,99.7765064239502,80,17,1.2500107288360596,1.751086347072527,3.41524101186092,8.0,6102.7107421875,can_log_regular_no_traffic.csv,0
5253,1760046442.4847348,1760046442.584509,99.77412223815918,80,17,1.2502968311309814,1.7465838941465144,3.41524101186092,8.0,6001.134375,can_log_regular_no_traffic.csv,0
5254,1760046442.584734,1760046442.684492,99.75814819335938,80,17,1.2497901916503906,1.7480875694522513,3.41524101186092,8.0,6415.5521484375,can_log_regular_no_traffic.csv,0
5255,1760046442.684746,1760046442.7844846,99.73859786987305,80,17,1.2499064207077026,1.7497476276268886,3.41524101186092,8.0,6940.9544921875,can_log_regular_no_traffic.csv,0
5256,1760046442.7847345,1760046442.884487,99.75242614746094,80,17,1.2500286102294922,1.7502157768308881,3.41524101186092,8.0,6501.5826171875,can_log_regular_no_traffic.csv,0
5257,1760046442.8847358,1760046442.9845085,99.77269172668457,80,17,1.2502700090408325,1.747124902566278,3.41524101186092,8.0,6627.5419921875,can_log_regular_no_traffic.csv,0
5258,1760046442.9847329,1760046443.0844846,99.75171089172363,80,17,1.2497007846832275,1.7491985404650938,3.41524101186092,8.0,6752.0111328125,can_log_regular_no_traffic.csv,0
5259,1760046443.0847445,1760046443.1845098,99.76530075073242,80,17,1.250314712524414,1.7486965539836903,3.41524101186092,8.0,6836.391015625,can_log_regular_no_traffic.csv,0
5260,1760046443.184735,1760046443.2845085,99.77340698242188,80,17,1.2499839067459106,1.748839008586822,3.41524101186092,8.0,6324.388671875,can_log_regular_no_traffic.csv,0
5261,1760046443.2847338,1760046443.384484,99.75028038024902,80,17,1.24969482421875,1.7488754390983712,3.41524101186092,8.0,6513.046484375,can_log_regular_no_traffic.csv,0
5262,1760046443.384734,1760046443.4845097,99.77579116821289,80,17,1.2503206729888916,1.7460235335770808,3.41524101186092,8.0,6691.2283203125,can_log_regular_no_traffic.csv,0
5263,1760046443.4847398,1760046443.584514,99.77412223815918,80,17,1.2500524520874023,1.7434901992743088,3.41524101186092,8.0,6848.779296875,can_log_regular_no_traffic.csv,0
5264,1760046443.584737,1760046443.684508,99.77102279663086,80,17,1.249927282333374,1.7463826799449356,3.41524101186092,8.0,6021.8533203125,can_log_regular_no_traffic.csv,0
5265,1760046443.684735,1760046443.7844875,99.75242614746094,80,17,1.2497425079345703,1.7508370603357841,3.41524101186092,8.0,6331.7408203125,can_log_regular_no_traffic.csv,0
5266,1760046443.7847338,1760046443.884483,99.74932670593262,80,17,1.2499451637268066,1.751421444626631,3.41524101186092,8.0,5930.425390625,can_log_regular_no_traffic.csv,0
5267,1760046443.884733,1760046443.9844823,99.74932670593262,80,17,1.2499898672103882,1.7498748359300271,3.41524101186092,8.0,5886.7314453125,can_log_regular_no_traffic.csv,0
5268,1760046443.984707,1760046444.0844822,99.77507591247559,80,17,1.2499988079071045,1.7503855301704323,3.41524101186092,8.0,6071.858203125,can_log_regular_no_traffic.csv,0
5269,1760046444.0847316,1760046444.1844876,99.75600242614746,80,17,1.2500673532485962,1.7499685452144578,3.41524101186092,8.0,5915.8806640625,can_log_regular_no_traffic.csv,0
5270,1760046444.1847315,1760046444.2844825,99.75099563598633,80,17,1.2499362230300903,1.7481302366085103,3.41524101186092,8.0,5413.6,can_log_regular_no_traffic.csv,0
5271,1760046444.28472,1760046444.384483,99.76315498352051,80,17,1.2500077486038208,1.7521885568422944,3.41524101186092,8.0,6083.19921875,can_log_regular_no_traffic.csv,0
5272,1760046444.384706,1760046444.4844892,99.78318214416504,80,17,1.2500762939453125,1.7518032727417976,3.41524101186092,8.0,5708.001171875,can_log_regular_no_traffic.csv,0
5273,1760046444.4847312,1760046444.5844824,99.75123405456543,80,17,1.249915361404419,1.748413352802307,3.41524101186092,8.0,5992.2142578125,can_log_regular_no_traffic.csv,0
5274,1760046444.5847335,1760046444.684481,99.7474193572998,80,17,1.2499809265136719,1.7548490817891398,3.41524101186092,8.0,5802.30625,can_log_regular_no_traffic.csv,0
5275,1760046444.684707,1760046444.784486,99.77912902832031,80,17,1.2500643730163574,1.747871073989243,3.41524101186092,8.0,5955.2609375,can_log_regular_no_traffic.csv,0
5276,1760046444.784708,1760046444.8845072,99.79915618896484,80,17,1.250264048576355,1.7480956862489427,3.41524101186092,8.0,5665.1265625,can_log_regular_no_traffic.csv,0
5277,1760046444.8847418,1760046444.984511,99.76911544799805,80,17,1.2500464916229248,1.7464207604857123,3.41524101186092,8.0,6272.5287109375,can_log_regular_no_traffic.csv,0
5278,1760046444.9847417,1760046445.0844858,99.74408149719238,80,17,1.2496858835220337,1.7481876154306104,3.41524101186092,8.0,6075.137109375,can_log_regular_no_traffic.csv,0
5279,1760046445.0847406,1760046445.184481,99.74026679992676,80,17,1.249939203262329,1.7469000696275967,3.41524101186092,8.0,6177.7787109375,can_log_regular_no_traffic.csv,0
5280,1760046445.1847303,1760046445.2845058,99.77555274963379,80,17,1.2503117322921753,1.7484420606199897,3.41524101186092,8.0,6610.5412109375,can_log_regular_no_traffic.csv,0
5281,1760046445.284731,1760046445.3845055,99.77459907531738,80,17,1.2499958276748657,1.7483993254090726,3.41524101186092,8.0,6502.3390625,can_log_regular_no_traffic.csv,0
5282,1760046445.3847363,1760046445.4845054,99.76911544799805,80,17,1.2499988079071045,1.7483965024994743,3.41524101186092,8.0,6410.0501953125,can_log_regular_no_traffic.csv,0
5283,1760046445.4847295,1760046445.584505,99.77555274963379,80,17,1.2499958276748657,1.7492331761425777,3.41524101186092,8.0,6182.6298828125,can_log_regular_no_traffic.csv,0
5284,1760046445.5847297,1760046445.6845047,99.77507591247559,80,17,1.2499958276748657,1.7473689995958406,3.41524101186092,8.0,6656.1193359375,can_log_regular_no_traffic.csv,0
5285,1760046445.68473,1760046445.7844808,99.75075721740723,80,17,1.2497007846832275,1.744067770502639,3.41524101186092,8.0,6665.46015625,can_log_regular_no_traffic.csv,0
5286,1760046445.784716,1760046445.8844807,99.76482391357422,80,17,1.2499988079071045,1.7501517823331632,3.41524101186092,8.0,6525.0458984375,can_log_regular_no_traffic.csv,0
5287,1760046445.8847294,1760046445.98448,99.75051879882812,80,17,1.2499898672103882,1.7494589129176066,3.41524101186092,8.0,6620.745703125,can_log_regular_no_traffic.csv,0
5288,1760046445.98473,1760046446.08452,99.79009628295898,80,17,1.2505024671554565,1.7484400146545775,3.41524101186092,8.0,6626.5955078125,can_log_regular_no_traffic.csv,0
5289,1760046446.0847545,1760046446.1844792,99.72476959228516,80,17,1.249489188194275,1.7466702522242619,3.41524101186092,8.0,6220.4017578125,can_log_regular_no_traffic.csv,0
5290,1760046446.184729,1760046446.2845094,99.78032112121582,80,17,1.2503772974014282,1.7452880011845695,3.41524101186092,8.0,6597.77421875,can_log_regular_no_traffic.csv,0
5291,1760046446.28473,1760046446.3845196,99.78961944580078,80,17,1.2501269578933716,1.7492333966024958,3.41524101186092,8.0,6260.71484375,can_log_regular_no_traffic.csv,0
5292,1760046446.3847313,1760046446.484506,99.77459907531738,80,17,1.2498289346694946,1.7483016080498797,3.41524101186092,8.0,5655.7796875,can_log_regular_no_traffic.csv,0
5293,1760046446.4847286,1760046446.5845037,99.77507591247559,80,17,1.2499719858169556,1.7487068171965667,3.41524101186092,8.0,5618.9634765625,can_log_regular_no_traffic.csv,0
5294,1760046446.58473,1760046446.684503,99.77316856384277,80,17,1.249992847442627,1.748327430439882,3.41524101186092,8.0,5991.355859375,can_log_regular_no_traffic.csv,0
5295,1760046446.6847274,1760046446.784479,99.75147247314453,80,17,1.2496978044509888,1.7499244190017884,3.41524101186092,8.0,5987.6732421875,can_log_regular_no_traffic.csv,0
5296,1760046446.7847328,1760046446.8844776,99.74479675292969,80,17,1.2499839067459106,1.7488851382866941,3.41524101186092,8.0,5743.2048828125,can_log_regular_no_traffic.csv,0
5297,1760046446.884736,1760046446.9844902,99.75409507751465,80,17,1.2501567602157593,1.7517864386756092,3.41524101186092,8.0,5558.537890625,can_log_regular_no_traffic.csv,0
5298,1760046446.9847398,1760046447.0844812,99.74145889282227,80,17,1.24988853931427,1.751509997507771,3.41524101186092,8.0,5930.3771484375,can_log_regular_no_traffic.csv,0
5299,1760046447.0847278,1760046447.1845071,99.77936744689941,80,17,1.2503236532211304,1.7498409441388476,3.41524101186092,8.0,5718.6193359375,can_log_regular_no_traffic.csv,0
5300,1760046447.1847548,1760046447.2845025,99.7476577758789,80,17,1.2499421834945679,1.755137306794405,3.41524101186092,8.0,5826.445703125,can_log_regular_no_traffic.csv,0
5301,1760046447.2847536,1760046447.3845038,99.75028038024902,80,17,1.250016689300537,1.747745841820177,3.41524101186092,8.0,5973.8435546875,can_log_regular_no_traffic.csv,0
5302,1760046447.3847284,1760046447.4845026,99.77412223815918,80,17,1.2499839067459106,1.7487348559874365,3.41524101186092,8.0,6141.98671875,can_log_regular_no_traffic.csv,0
5303,1760046447.4847553,1760046447.5844898,99.73454475402832,80,17,1.2498408555984497,1.7482098242251742,3.41524101186092,8.0,6121.5255859375,can_log_regular_no_traffic.csv,0
5304,1760046447.5847263,1760046447.6845026,99.7762680053711,80,17,1.250159740447998,1.748858559880592,3.41524101186092,8.0,5875.4796875,can_log_regular_no_traffic.csv,0
5305,1760046447.684727,1760046447.7845025,99.77555274963379,80,17,1.2499988079071045,1.7485978176184709,3.41524101186092,8.0,6242.056640625,can_log_regular_no_traffic.csv,0
5306,1760046447.784736,1760046447.884517,99.78103637695312,80,17,1.2501806020736694,1.7487175515415647,3.41524101186092,8.0,6818.8486328125,can_log_regular_no_traffic.csv,0
5307,1760046447.8847342,1760046447.9845054,99.77126121520996,80,17,1.2498557567596436,1.7446664793421838,3.41524101186092,8.0,6733.028515625,can_log_regular_no_traffic.csv,0
5308,1760046447.9847293,1760046448.084502,99.77269172668457,80,17,1.2499570846557617,1.747738964659722,3.41524101186092,8.0,6313.295703125,can_log_regular_no_traffic.csv,0
5309,1760046448.0847294,1760046448.1845012,99.77173805236816,80,17,1.2499898672103882,1.7496099209901348,3.41524101186092,8.0,6207.5201171875,can_log_regular_no_traffic.csv,0
5310,1760046448.1847336,1760046448.2845027,99.76911544799805,80,17,1.2500196695327759,1.7486695485764532,3.41524101186092,8.0,6167.016796875,can_log_regular_no_traffic.csv,0
5311,1760046448.2847288,1760046448.3845074,99.77865219116211,80,17,1.2500584125518799,1.7485633612673397,3.41524101186092,8.0,6109.4068359375,can_log_regular_no_traffic.csv,0
5312,1760046448.3847268,1760046448.4845014,99.77459907531738,80,17,1.2499243021011353,1.750899256452056,3.41524101186092,8.0,6307.610546875,can_log_regular_no_traffic.csv,0
5313,1760046448.4847274,1760046448.584502,99.77459907531738,80,17,1.2500077486038208,1.7490079948898782,3.41524101186092,8.0,6414.5833984375,can_log_regular_no_traffic.csv,0
5314,1760046448.5847287,1760046448.6845057,99.7769832611084,80,17,1.2500464916229248,1.7494091670947065,3.41524101186092,8.0,6880.6166015625,can_log_regular_no_traffic.csv,0
5315,1760046448.6847525,1760046448.784526,99.77364540100098,80,17,1.2502551078796387,1.7454768895538821,3.41524101186092,8.0,6230.998828125,can_log_regular_no_traffic.csv,0
5316,1760046448.7847502,1760046448.884514,99.76387023925781,80,17,1.249849796295166,1.7464335889760092,3.41524101186092,8.0,6367.652734375,can_log_regular_no_traffic.csv,0
5317,1760046448.884725,1760046448.9845128,99.78771209716797,80,17,1.2499839067459106,1.746645506077545,3.41524101186092,8.0,6467.714453125,can_log_regular_no_traffic.csv,0
5318,1760046448.984725,1760046449.084503,99.7779369354248,80,17,1.249876618385315,1.7492286338681866,3.41524101186092,8.0,6006.9310546875,can_log_regular_no_traffic.csv,0
5319,1760046449.0847282,1760046449.1845005,99.77221488952637,80,17,1.2499690055847168,1.7485047040472184,3.41524101186092,8.0,6275.819140625,can_log_regular_no_traffic.csv,0
5320,1760046449.1847248,1760046449.284514,99.78914260864258,80,17,1.2501686811447144,1.748545727635021,3.41524101186092,8.0,6244.65,can_log_regular_no_traffic.csv,0
5321,1760046449.2847242,1760046449.3844998,99.77555274963379,80,17,1.249822974205017,1.7477709158154715,3.41524101186092,8.0,5603.3279296875,can_log_regular_no_traffic.csv,0
5322,1760046449.3847623,1760046449.4845145,99.75218772888184,80,17,1.2501835823059082,1.750669660257789,3.41524101186092,8.0,5846.80078125,can_log_regular_no_traffic.csv,0
5323,1760046449.4847276,1760046449.584501,99.77340698242188,80,17,1.2498319149017334,1.7507006382466002,3.41524101186092,8.0,5505.574609375,can_log_regular_no_traffic.csv,0
5324,1760046449.584725,1760046449.684512,99.78699684143066,80,17,1.250135898590088,1.7494879594781818,3.41524101186092,8.0,6000.890625,can_log_regular_no_traffic.csv,0
5325,1760046449.6847494,1760046449.7844992,99.74980354309082,80,17,1.2498408555984497,1.7504611110931731,3.41524101186092,8.0,6154.4951171875,can_log_regular_no_traffic.csv,0
5326,1760046449.7847238,1760046449.8845031,99.77936744689941,80,17,1.2500494718551636,1.7467621753158953,3.41524101186092,8.0,5716.35390625,can_log_regular_no_traffic.csv,0
5327,1760046449.8847282,1760046449.9845114,99.78318214416504,80,17,1.2501031160354614,1.7472719412191973,3.41524101186092,8.0,5954.7818359375,can_log_regular_no_traffic.csv,0
5328,1760046449.984725,1760046450.0844982,99.77316856384277,80,17,1.2498348951339722,1.748529259665992,3.41524101186092,8.0,6008.8046875,can_log_regular_no_traffic.csv,0
5329,1760046450.0847232,1760046450.1845,99.7767448425293,80,17,1.2500226497650146,1.749780033769175,3.41524101186092,8.0,5776.531640625,can_log_regular_no_traffic.csv,0
5330,1760046450.184725,1760046450.2844987,99.77364540100098,80,17,1.2499839067459106,1.7498987152675018,3.41524101186092,8.0,6208.150390625,can_log_regular_no_traffic.csv,0
5331,1760046450.28473,1760046450.3844988,99.76887702941895,80,17,1.2500017881393433,1.754829697450202,3.41524101186092,8.0,6341.7173828125,can_log_regular_no_traffic.csv,0
5332,1760046450.3847244,1760046450.4845228,99.79844093322754,80,17,1.2502998113632202,1.7477690253414853,3.41524101186092,8.0,7004.1537109375,can_log_regular_no_traffic.csv,0
5333,1760046450.484748,1760046450.5844977,99.74980354309082,80,17,1.2496858835220337,1.7463939011826992,3.41524101186092,8.0,6552.056640625,can_log_regular_no_traffic.csv,0
5334,1760046450.584724,1760046450.6844988,99.77483749389648,80,17,1.2500137090682983,1.7457383716016486,3.41524101186092,8.0,6542.8857421875,can_log_regular_no_traffic.csv,0
5335,1760046450.6847231,1760046450.784498,99.77483749389648,80,17,1.2499898672103882,1.7487484343059805,3.41524101186092,8.0,6602.971484375,can_log_regular_no_traffic.csv,0
5336,1760046450.784748,1760046450.8844974,99.74932670593262,80,17,1.249992847442627,1.7500131549524587,3.41524101186092,8.0,6726.7568359375,can_log_regular_no_traffic.csv,0
5337,1760046450.8847222,1760046450.9844985,99.7762680053711,80,17,1.2500137090682983,1.7480019707641512,3.41524101186092,8.0,6461.572265625,can_log_regular_no_traffic.csv,0
5338,1760046450.984747,1760046451.0844994,99.75242614746094,80,17,1.2500107288360596,1.745922356212968,3.41524101186092,8.0,6726.551171875,can_log_regular_no_traffic.csv,0
5339,1760046451.084749,1760046451.1844983,99.74932670593262,80,17,1.2499868869781494,1.7503563266140958,3.41524101186092,8.0,6486.348046875,can_log_regular_no_traffic.csv,0
5340,1760046451.1847494,1760046451.284522,99.77269172668457,80,17,1.2502968311309814,1.747627860453542,3.41524101186092,8.0,6718.3126953125,can_log_regular_no_traffic.csv,0
5341,1760046451.284747,1760046451.3844972,99.75028038024902,80,17,1.2496888637542725,1.745203909200835,3.41524101186092,8.0,6161.8947265625,can_log_regular_no_traffic.csv,0
5342,1760046451.3847582,1760046451.4844975,99.73931312561035,80,17,1.250004768371582,1.7475314869291232,3.41524101186092,8.0,6723.9099609375,can_log_regular_no_traffic.csv,0
5343,1760046451.4847476,1760046451.5844965,99.74884986877441,80,17,1.2499868869781494,1.747929912934326,3.41524101186092,8.0,6146.1828125,can_log_regular_no_traffic.csv,0
5344,1760046451.5847466,1760046451.6845088,99.7622013092041,80,17,1.2501537799835205,1.7511764086710744,3.41524101186092,8.0,5601.59375,can_log_regular_no_traffic.csv,0
5345,1760046451.6847222,1760046451.784498,99.77579116821289,80,17,1.2498646974563599,1.746368864519762,3.41524101186092,8.0,5896.420703125,can_log_regular_no_traffic.csv,0
5346,1760046451.7847457,1760046451.8844988,99.75314140319824,80,17,1.2500107288360596,1.7521118093558816,3.41524101186092,8.0,6085.88046875,can_log_regular_no_traffic.csv,0
5347,1760046451.884748,1760046451.9844975,99.74956512451172,80,17,1.2499839067459106,1.7475939822828888,3.41524101186092,8.0,6192.0640625,can_log_regular_no_traffic.csv,0
5348,1760046451.9847364,1760046452.0844958,99.75934028625488,80,17,1.249977946281433,1.7524073453176683,3.41524101186092,8.0,5666.8275390625,can_log_regular_no_traffic.csv,0
5349,1760046452.084746,1760046452.184496,99.75004196166992,80,17,1.2500017881393433,1.7487875678873297,3.41524101186092,8.0,5593.433984375,can_log_regular_no_traffic.csv,0
5350,1760046452.1847458,1760046452.2844975,99.75171089172363,80,17,1.2500196695327759,1.7483400287170137,3.41524101186092,8.0,6036.290234375,can_log_regular_no_traffic.csv,0
5351,1760046452.284737,1760046452.3845458,99.8086929321289,80,17,1.2506037950515747,1.749485437807435,3.4134346253578722,8.0,5809.257421875,can_log_regular_no_traffic.csv,0
5352,1760046452.384795,1760046452.4844956,99.7006893157959,80,17,1.249372959136963,1.7481065712937283,3.4134346253578722,8.0,5884.6818359375,can_log_regular_no_traffic.csv,0
5353,1760046452.4847455,1760046452.5845203,99.77483749389648,80,17,1.2503087520599365,1.7474612439906634,3.41524101186092,8.0,6245.3763671875,can_log_regular_no_traffic.csv,0
5354,1760046452.5847456,1760046452.6845212,99.77555274963379,80,17,1.2500107288360596,1.7472074282330092,3.41524101186092,8.0,6264.4078125,can_log_regular_no_traffic.csv,0
5355,1760046452.6847456,1760046452.784495,99.74956512451172,80,17,1.2496739625930786,1.7495200566723936,3.41524101186092,8.0,6106.8119140625,can_log_regular_no_traffic.csv,0
5356,1760046452.7847197,1760046452.8845356,99.81584548950195,80,17,1.2505054473876953,1.7499403022656808,3.41524101186092,8.0,6165.259765625,can_log_regular_no_traffic.csv,0
5357,1760046452.8847558,1760046452.984495,99.73907470703125,80,17,1.2494921684265137,1.7482838864749308,3.41524101186092,8.0,6518.1119140625,can_log_regular_no_traffic.csv,0
5358,1760046452.9847198,1760046453.084495,99.77531433105469,80,17,1.2500017881393433,1.7467266034040234,3.41524101186092,8.0,6284.39609375,can_log_regular_no_traffic.csv,0
5359,1760046453.084745,1760046453.1845045,99.75957870483398,80,17,1.2501180171966553,1.7493482687839819,3.41524101186092,8.0,6394.1189453125,can_log_regular_no_traffic.csv,0
5360,1760046453.184744,1760046453.2845204,99.7765064239502,80,17,1.250198483467102,1.7503659271284826,3.41524101186092,8.0,6893.8865234375,can_log_regular_no_traffic.csv,0
5361,1760046453.2847457,1760046453.3844953,99.74956512451172,80,17,1.2496858835220337,1.7516035203742857,3.41524101186092,8.0,6830.1943359375,can_log_regular_no_traffic.csv,0
5362,1760046453.3847208,1760046453.4845035,99.78270530700684,80,17,1.2501031160354614,1.7477322190893216,3.41524101186092,8.0,6411.4767578125,can_log_regular_no_traffic.csv,0
5363,1760046453.4847186,1760046453.584495,99.7765064239502,80,17,1.2498944997787476,1.7499598157779983,3.41524101186092,8.0,6266.26796875,can_log_regular_no_traffic.csv,0
5364,1760046453.5847447,1760046453.6844962,99.75147247314453,80,17,1.2500137090682983,1.7513904871597263,3.41524101186092,8.0,6974.299609375,can_log_regular_no_traffic.csv,0
5365,1760046453.684744,1760046453.7844946,99.75075721740723,80,17,1.2499809265136719,1.7483684294226098,3.41524101186092,8.0,7072.594921875,can_log_regular_no_traffic.csv,0
5366,1760046453.7847445,1760046453.884493,99.74861145019531,80,17,1.2499809265136719,1.7479172083632548,3.41524101186092,8.0,6663.85390625,can_log_regular_no_traffic.csv,0
5367,1760046453.8847184,1760046453.984494,99.77555274963379,80,17,1.2500107288360596,1.7486106789706803,3.41524101186092,8.0,6456.637890625,can_log_regular_no_traffic.csv,0
5368,1760046453.9847438,1760046454.0845094,99.76553916931152,80,17,1.2501925230026245,1.7503051504089064,3.41524101186092,8.0,6410.34140625,can_log_regular_no_traffic.csv,0
5369,1760046454.0847588,1760046454.184494,99.73526000976562,80,17,1.2498080730438232,1.7500580513663029,3.41524101186092,8.0,5989.1095703125,can_log_regular_no_traffic.csv,0
5370,1760046454.1847427,1760046454.2844927,99.75004196166992,80,17,1.2499839067459106,1.7504629708724142,3.41524101186092,8.0,5635.1048828125,can_log_regular_no_traffic.csv,0
5371,1760046454.284758,1760046454.3844936,99.73549842834473,80,17,1.2500107288360596,1.748165544559938,3.41524101186092,8.0,6271.8955078125,can_log_regular_no_traffic.csv,0
5372,1760046454.3847432,1760046454.4845102,99.76696968078613,80,17,1.2502074241638184,1.7489798033858726,3.41524101186092,8.0,5886.4494140625,can_log_regular_no_traffic.csv,0
5373,1760046454.4847443,1760046454.584494,99.74980354309082,80,17,1.249799132347107,1.7502443310643243,3.41524101186092,8.0,5853.91171875,can_log_regular_no_traffic.csv,0
5374,1760046454.5847435,1760046454.6845174,99.77388381958008,80,17,1.250290870666504,1.7485166713323337,3.41524101186092,8.0,5925.0791015625,can_log_regular_no_traffic.csv,0
5375,1760046454.6847432,1760046454.7844927,99.74956512451172,80,17,1.2496918439865112,1.7485233452723616,3.41524101186092,8.0,5744.533203125,can_log_regular_no_traffic.csv,0
5376,1760046454.784742,1760046454.8844934,99.75123405456543,80,17,1.2500077486038208,1.7477241582811234,3.41524101186092,8.0,6054.4912109375,can_log_regular_no_traffic.csv,0
5377,1760046454.8847425,1760046454.984548,99.80559349060059,80,17,1.2506842613220215,1.751692705694293,3.41524101186092,8.0,6047.879296875,can_log_regular_no_traffic.csv,0
5378,1760046454.9847443,1760046455.084517,99.77269172668457,80,17,1.2496113777160645,1.7506940288394197,3.41524101186092,8.0,5719.0140625,can_log_regular_no_traffic.csv,0
5379,1760046455.0847416,1760046455.184527,99.78532791137695,80,17,1.2501239776611328,1.748907420366389,3.41524101186092,8.0,6126.6376953125,can_log_regular_no_traffic.csv,0
5380,1760046455.1847527,1760046455.284521,99.76840019226074,80,17,1.249927282333374,1.7477397462127315,3.41524101186092,8.0,5999.3470703125,can_log_regular_no_traffic.csv,0
5381,1760046455.2847562,1760046455.3845322,99.77602958679199,80,17,1.2501388788223267,1.7478326058986284,3.41524101186092,8.0,6328.02890625,can_log_regular_no_traffic.csv,0
5382,1760046455.384758,1760046455.4844987,99.74074363708496,80,17,1.2495815753936768,1.7482111543362084,3.41524101186092,8.0,6390.8205078125,can_log_regular_no_traffic.csv,0
5383,1760046455.4847572,1760046455.584492,99.73478317260742,80,17,1.249915361404419,1.7492632674535775,3.41524101186092,8.0,6464.4279296875,can_log_regular_no_traffic.csv,0
5384,1760046455.5847414,1760046455.6845129,99.77149963378906,80,17,1.2502610683441162,1.7498866130984259,3.41524101186092,8.0,6543.0900390625,can_log_regular_no_traffic.csv,0
5385,1760046455.684741,1760046455.784516,99.77507591247559,80,17,1.2500405311584473,1.7463369885142033,3.41524101186092,8.0,6554.5392578125,can_log_regular_no_traffic.csv,0
5386,1760046455.784741,1760046455.884517,99.77602958679199,80,17,1.2500107288360596,1.7469921346462145,3.41524101186092,8.0,6407.041015625,can_log_regular_no_traffic.csv,0
5387,1760046455.884757,1760046455.9844923,99.73526000976562,80,17,1.2496918439865112,1.7486028445491812,3.41524101186092,8.0,6804.1591796875,can_log_regular_no_traffic.csv,0
5388,1760046455.9847412,1760046456.084525,99.78389739990234,80,17,1.2504100799560547,1.7483270104455888,3.41524101186092,8.0,6553.15390625,can_log_regular_no_traffic.csv,0
5389,1760046456.0847404,1760046456.1845305,99.79009628295898,80,17,1.2500673532485962,1.7477142907455179,3.41524101186092,8.0,6987.36953125,can_log_regular_no_traffic.csv,0
5390,1760046456.1847422,1760046456.284516,99.77388381958008,80,17,1.2498199939727783,1.7465003013352793,3.41524101186092,8.0,6390.693359375,can_log_regular_no_traffic.csv,0
5391,1760046456.2847407,1760046456.384515,99.77436065673828,80,17,1.2499868869781494,1.744458167866064,3.41524101186092,8.0,6936.1927734375,can_log_regular_no_traffic.csv,0
5392,1760046456.38474,1760046456.4845183,99.7781753540039,80,17,1.2500405311584473,1.7442916016257448,3.41524101186092,8.0,6407.276953125,can_log_regular_no_traffic.csv,0
5393,1760046456.4847398,1760046456.5845149,99.77507591247559,80,17,1.2499570846557617,1.7471927741856477,3.41524101186092,8.0,6658.992578125,can_log_regular_no_traffic.csv,0
5394,1760046456.5847402,1760046456.684519,99.77889060974121,80,17,1.2500524520874023,1.7472841186925072,3.41524101186092,8.0,6070.441796875,can_log_regular_no_traffic.csv,0
5395,1760046456.6847544,1760046456.784517,99.7626781463623,80,17,1.2499749660491943,1.7468868245622262,3.41524101186092,8.0,6386.96640625,can_log_regular_no_traffic.csv,0
5396,1760046456.784757,1760046456.8845162,99.75934028625488,80,17,1.2499898672103882,1.7465170819611193,3.41524101186092,8.0,5849.969140625,can_log_regular_no_traffic.csv,0
5397,1760046456.884753,1760046456.984516,99.7629165649414,80,17,1.2499958276748657,1.7491719362005842,3.41524101186092,8.0,6072.2322265625,can_log_regular_no_traffic.csv,0
5398,1760046456.98474,1760046457.0845158,99.77579116821289,80,17,1.2499988079071045,1.7485059768130404,3.41524101186092,8.0,5986.2322265625,can_log_regular_no_traffic.csv,0
