win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,payload_byte_0_mean,payload_byte_0_std,payload_byte_0_min,payload_byte_0_max,payload_byte_1_mean,payload_byte_1_std,payload_byte_1_min,payload_byte_1_max,payload_byte_2_mean,payload_byte_2_std,payload_byte_2_min,payload_byte_2_max,payload_byte_3_mean,payload_byte_3_std,payload_byte_3_min,payload_byte_3_max,payload_byte_4_mean,payload_byte_4_std,payload_byte_4_min,payload_byte_4_max,payload_byte_5_mean,payload_byte_5_std,payload_byte_5_min,payload_byte_5_max,payload_byte_6_mean,payload_byte_6_std,payload_byte_6_min,payload_byte_6_max,payload_byte_7_mean,payload_byte_7_std,payload_byte_7_min,payload_byte_7_max,file,label
2176,1760047782.5117395,1760047782.6058795,94.14005279541016,80,17,1.2503772974014282,1.880099919175051,3.41524101186092,8.0,5377.1341796875,5.725,6.170443663141253,0,15,114.575,118.55070381486571,0,255,163.0,10.155048005794953,119,169,104.325,24.32939323123369,68,131,106.15,68.55747588702489,0,255,127.5125,68.38987383926074,0.0,244.0,117.9,66.33845038889588,16.0,237.0,123.85,71.1795441120551,7.0,238.0,can_log_regular_with_traffic.csv,0
436,1760047608.5091023,1760047608.606634,97.53155708312988,80,17,1.2499183416366575,1.9804829812498888,3.41524101186092,8.0,5015.9587890625,3.175,3.823529128959267,0,11,56.425,73.31026104850537,0,255,103.125,19.273929931386597,90,162,80.9625,33.403384465499904,53,165,122.7875,74.00349548332159,3,255,148.2875,68.014923684071,2.0,255.0,130.4625,70.41376707540933,1.0,244.0,123.8875,74.25446009331695,4.0,249.0,can_log_regular_with_traffic.csv,0
911,1760047656.013998,1760047656.1077747,93.77670288085938,80,17,1.2501299381256104,1.945228406516574,3.41524101186092,8.0,6648.998046875,4.8375,5.013590903733571,0,15,141.0125,116.27128770143554,0,255,119.125,14.966107543379474,108,164,111.2,94.55916137529988,18,232,137.325,72.04682071403289,9,254,124.7125,70.61872870386438,5.0,252.0,138.5,70.18903048197774,1.0,253.0,129.7625,76.28535962915821,10.0,255.0,can_log_regular_with_traffic.csv,0
1769,1760047741.8094418,1760047741.9066048,97.16296195983888,80,17,1.2502104043960571,1.9016860541261624,3.41524101186092,8.0,5817.880078125,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,148.75,9.64689069078737,117,167,140.45,35.64649351619315,94,214,115.025,74.58333845437599,1,252,156.7875,69.86052063755322,1.0,255.0,121.3,72.5321308111102,3.0,255.0,129.1375,71.63357169477173,0.0,239.0,can_log_regular_with_traffic.csv,0
4607,1760046377.884679,1760046377.9844234,99.74431991577148,80,17,1.2500077486038208,1.735176131585173,3.41524101186092,8.0,5344.93984375,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,125.25,14.354877219955592,64,135,124.325,36.85368875702946,84,194,151.1125,69.99089114842016,2,254,114.2125,74.34172680096958,1.0,254.0,129.075,68.72750086391909,2.0,254.0,121.25,73.36049686309383,1.0,253.0,can_log_regular_no_traffic.csv,0
2464,1760047811.3095229,1760047811.4055612,96.0383415222168,37,10,2.703750455701673,2.364834512714181,2.5159981535581157,8.0,5493.3125,2.216216216216216,3.527001138975096,0,8,34.24324324324324,56.20878329239217,0,128,169.1891891891892,0.391658830978093,169,170,138.7027027027027,3.286868754439645,131,144,128.32432432432432,78.30330981028939,2,248,131.9189189189189,70.15441593019601,19.0,242.0,148.21621621621622,60.65058772253065,25.0,236.0,136.64864864864865,72.72020285711017,33.0,238.0,can_log_regular_with_traffic.csv,0
4766,1760046393.7846894,1760046393.8844674,99.7779369354248,80,17,1.250332593917847,1.7514294204160077,3.41524101186092,8.0,6066.640625,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,130.625,15.54378895250447,65,141,159.5625,50.91901505086288,46,221,129.0125,75.19083949358459,0,255,171.2625,56.60537601456243,0.0,253.0,115.5125,65.15788397231759,3.0,255.0,136.9,73.02612546205637,0.0,255.0,can_log_regular_no_traffic.csv,0
6319,1760046549.0846777,1760046549.1844285,99.75075721740724,80,17,1.2500107288360596,1.76014518711274,3.41524101186092,8.0,6194.575390625,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,184.75,31.5208264485562,71,202,86.3125,34.96733967218553,51,135,127.85,74.6887039651914,5,253,95.9625,57.60608556177031,0.0,248.0,122.35,71.29079533852878,8.0,251.0,129.775,69.72158471377426,18.0,252.0,can_log_regular_no_traffic.csv,0
2679,1760047832.8122573,1760047832.9081645,95.90721130371094,37,10,2.7035442558494776,2.3345904863163742,2.5159981535581157,8.0,6775.323902027027,2.216216216216216,3.527001138975096,0,8,34.2972972972973,56.29788765893053,0,128,175.86486486486487,2.3499529858685566,171,177,213.64864864864865,54.9846249842657,100,246,140.43243243243242,72.5223322699088,12,249,138.48648648648648,69.04038051538589,22.0,239.0,107.91891891891892,73.13496534208534,32.0,251.0,109.48648648648648,72.07976873317641,2.0,248.0,can_log_regular_with_traffic.csv,0
5885,1760046505.6848104,1760046505.784586,99.7755527496338,80,17,1.2500017881393433,1.7544681527229289,3.41524101186092,8.0,6480.673828125,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,169.625,26.886044242320214,69,185,106.6875,39.63382196748126,63,191,131.3875,71.15256385928761,0,244,120.8875,75.2570584314189,0.0,254.0,131.1625,74.3065346638504,0.0,252.0,136.975,79.46602654593973,5.0,255.0,can_log_regular_no_traffic.csv,0
272,1760047592.1136465,1760047592.2072537,93.60718727111816,80,17,1.250213384628296,1.9811873888092744,3.41524101186092,8.0,7069.5681640625,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,96.9125,21.031639112299334,83,161,216.4875,45.27057370687941,1,253,130.375,74.60921106002931,0,251,122.975,70.92037348322411,7.0,254.0,148.675,61.74985323869199,10.0,252.0,120.8875,74.62640178750415,3.0,255.0,can_log_regular_with_traffic.csv,0
5159,1760046433.0847375,1760046433.184473,99.73549842834473,80,17,1.2499630451202393,1.747830450797651,3.41524101186092,8.0,6505.0212890625,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,144.25,19.210999453438127,66,156,159.4375,86.53465256040495,43,237,132.6375,74.86625470630945,0,253,88.775,59.84291415865374,0.0,234.0,112.025,73.45117000429605,1.0,247.0,116.6875,70.89351058982761,1.0,252.0,can_log_regular_no_traffic.csv,0
991,1760047664.0089643,1760047664.1087763,99.81203079223631,80,17,1.2505203485488892,1.9478020166836296,3.41524101186092,8.0,5322.9818359375,2.425,3.0115403035656025,0,8,74.65,81.01745182366574,0,255,122.0375,14.0209162949502,111,164,75.475,80.21221462470662,0,255,130.6625,72.25578588424597,0,253,123.575,72.04126855490539,0.0,253.0,117.5,71.48636233576303,7.0,253.0,130.8125,70.24245399863248,0.0,251.0,can_log_regular_with_traffic.csv,0
5964,1760046513.5846632,1760046513.684355,99.69186782836914,80,17,1.2499719858169556,1.755343629421107,3.41524101186092,8.0,6368.579296875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,172.2875,27.665047329617945,70,188,126.0875,49.07626558480177,14,220,133.3625,73.1565519536699,4,255,141.65,74.24235650893631,7.0,253.0,145.1375,66.4585855533354,17.0,255.0,133.575,71.54312947446456,3.0,237.0,can_log_regular_no_traffic.csv,0
1559,1760046073.084762,1760046073.1845758,99.81369972229004,80,17,1.2502878904342651,1.780563516330222,3.41524101186092,8.0,6312.13671875,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,19.625,27.49744306294678,2,102,113.3125,43.22429691446698,68,217,144.725,70.7456668284355,1,254,93.5375,67.59344342279066,4.0,254.0,138.1375,62.57150784302709,16.0,253.0,121.5375,74.71678923608803,2.0,255.0,can_log_regular_no_traffic.csv,0
6041,1760046521.284623,1760046521.384375,99.75218772888184,80,17,1.250016689300537,1.7531337758823071,3.41524101186092,8.0,6044.10078125,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,175.0,28.41874381460236,70,191,115.0625,41.36645493331523,41,171,116.6875,69.43514847503388,6,249,120.1375,73.34878045168851,0.0,241.0,146.8625,66.7204510907263,16.0,253.0,124.375,69.80694360162175,2.0,237.0,can_log_regular_no_traffic.csv,0
