win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,payload_byte_0_mean,payload_byte_0_std,payload_byte_0_min,payload_byte_0_max,payload_byte_1_mean,payload_byte_1_std,payload_byte_1_min,payload_byte_1_max,payload_byte_2_mean,payload_byte_2_std,payload_byte_2_min,payload_byte_2_max,payload_byte_3_mean,payload_byte_3_std,payload_byte_3_min,payload_byte_3_max,payload_byte_4_mean,payload_byte_4_std,payload_byte_4_min,payload_byte_4_max,payload_byte_5_mean,payload_byte_5_std,payload_byte_5_min,payload_byte_5_max,payload_byte_6_mean,payload_byte_6_std,payload_byte_6_min,payload_byte_6_max,payload_byte_7_mean,payload_byte_7_std,payload_byte_7_min,payload_byte_7_max,file,label
3063,1760046223.4846828,1760046223.584434,99.75123405456543,80,17,1.249706745147705,1.7140251228617525,3.41524101186092,8.0,6283.1412109375,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,72.0,13.062350477613132,58,108,53.325,50.330352422767724,4,186,135.775,71.56552504523388,3,249,155.375,74.05916131715239,2,253,116.025,73.01283705623278,18,244,125.0375,69.3951445978031,3,254,can_log_regular_no_traffic.csv,0
3064,1760046223.5846586,1760046223.6844316,99.77293014526367,80,17,1.2499690055847168,1.7105928451641286,3.41524101186092,8.0,5658.0765625,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,72.0,13.062350477613132,58,108,62.2,48.210579751751595,14,187,134.6,75.28937508041886,11,253,129.4125,70.23508627281664,4,255,116.125,63.4520241993902,4,239,118.2875,73.06507266642522,6,246,can_log_regular_no_traffic.csv,0
3065,1760046223.684682,1760046223.7844622,99.78032112121582,80,17,1.2503832578659058,1.714217815345068,3.41524101186092,8.0,5637.6421875,5.725,6.170443663141253,0,15,114.7625,118.57036347144253,0,255,72.0,13.062350477613132,58,108,71.075,46.185434662889115,24,188,123.3625,70.08927231574033,4,252,121.975,67.61138495105688,1,254,145.375,66.15972623129572,3,252,126.2,71.43413049796295,0,239,can_log_regular_no_traffic.csv,0
3066,1760046223.7846878,1760046223.884446,99.75814819335938,80,17,1.2497961521148682,1.7129286676718043,3.41524101186092,8.0,6190.8810546875,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.0,13.062350477613132,58,108,79.95,44.2679059816477,34,189,124.1375,75.67706781945243,1,253,166.1375,70.24434919443699,4,255,118.9,56.67552381760577,10,230,135.7125,77.28877566471083,1,253,can_log_regular_no_traffic.csv,0
3067,1760046223.8846712,1760046223.9844568,99.78556632995605,80,17,1.250135898590088,1.7129557610315393,3.41524101186092,8.0,5251.4306640625,5.725,6.170443663141253,0,15,114.6875,118.56259884023292,0,255,72.0,13.062350477613132,58,108,88.825,42.47257203184191,44,190,117.5375,70.41820498812788,6,243,104.8,66.04513608131944,1,254,106.05,77.14254662635919,13,250,120.8875,75.08062229197358,0,252,can_log_regular_no_traffic.csv,0
3068,1760046223.984681,1760046224.084465,99.78413581848145,80,17,1.2501031160354614,1.7097971040855546,3.41524101186092,8.0,5935.4080078125,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,72.0,13.062350477613132,58,108,97.7,40.81556075812262,54,191,129.7,74.973228555265,1,247,138.2625,73.0321408268305,0,253,137.2375,69.3688049035732,2,255,119.8625,76.33589322035867,10,253,can_log_regular_no_traffic.csv,0
3069,1760046224.0847054,1760046224.184431,99.72572326660156,80,17,1.2495756149291992,1.7124622129078169,3.41524101186092,8.0,5308.5810546875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.0,13.062350477613132,58,108,106.575,39.31436601294748,64,192,127.6,70.42719645137095,5,249,121.8625,74.1211413413879,4,254,105.55,64.74332011875822,5,238,121.4,67.12797479441787,16,254,can_log_regular_no_traffic.csv,0
3070,1760046224.1846557,1760046224.284461,99.80535507202148,80,17,1.2503743171691895,1.7116466114635553,3.41524101186092,8.0,5933.694921875,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,72.0,13.062350477613132,58,108,115.45,37.9874650378253,74,193,140.7625,75.12194149348113,8,255,120.375,77.29608253333411,1,252,135.0125,64.48342689210926,12,238,141.1,69.18627031427548,13,247,can_log_regular_no_traffic.csv,0
3071,1760046224.2846887,1760046224.3844552,99.76649284362793,80,17,1.249927282333374,1.7111229184753107,3.41524101186092,8.0,5665.075,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.0,13.062350477613132,58,108,124.325,36.85368875702946,84,194,121.725,76.80852410377379,1,255,135.9375,72.15787270804205,2,253,129.3375,71.54840035772989,11,245,118.925,72.74729805979051,1,237,can_log_regular_no_traffic.csv,0
3072,1760046224.3846886,1760046224.4844563,99.76768493652344,80,17,1.2500137090682983,1.71512885986434,3.41524101186092,8.0,5625.42890625,5.725,6.170443663141253,0,15,114.6375,118.55739577837394,0,255,72.0,13.062350477613132,58,108,133.2,35.93132338225243,94,195,132.4375,76.0884097202064,4,249,113.1,75.17423095715709,0,249,105.1,69.06547618021611,3,237,118.275,76.30350172174276,0,238,can_log_regular_no_traffic.csv,0
3073,1760046224.4846816,1760046224.5844555,99.77388381958008,80,17,1.2499898672103882,1.7125645930098812,3.41524101186092,8.0,5654.235546875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.0,13.062350477613132,58,108,142.075,35.2369745437942,104,196,112.625,69.40431812934985,0,245,114.7375,71.66340484340667,4,253,130.3,71.56402727627898,4,239,114.4875,74.76362647537908,1,255,can_log_regular_no_traffic.csv,0
3074,1760046224.5846834,1760046224.6844535,99.77006912231445,80,17,1.2499749660491943,1.7101032294315812,3.41524101186092,8.0,6360.6857421875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.0,13.062350477613132,58,108,150.95,34.78429961922477,114,197,128.5375,77.24829185004675,0,252,127.4375,74.93077534464727,4,254,131.4,75.2383878083522,13,253,138.2625,78.4064320942485,16,254,can_log_regular_no_traffic.csv,0
3075,1760046224.684679,1760046224.7844546,99.77555274963379,80,17,1.2500137090682983,1.7120879615776599,3.41524101186092,8.0,5823.53046875,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.0,13.062350477613132,58,108,159.825,34.582790156376916,124,206,125.45,73.48178345685413,3,245,121.4375,74.95362628819235,1,252,118.4,63.31520354543607,10,255,131.6375,69.765722914265,18,253,can_log_regular_no_traffic.csv,0
3076,1760046224.7846782,1760046224.8844616,99.78342056274414,80,17,1.2500882148742676,1.7107319850558405,3.41524101186092,8.0,6200.166015625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.0,13.062350477613132,58,108,168.7,34.63683010900391,134,216,142.375,73.90422433799031,0,255,125.475,68.81641791752897,0,255,145.7625,68.71394395426593,5,254,115.9625,72.60104058310733,1,245,can_log_regular_no_traffic.csv,0
3077,1760046224.8846865,1760046224.9844308,99.74431991577148,80,17,1.2496143579483032,1.7123891384562338,3.41524101186092,8.0,6254.3830078125,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.0,13.062350477613132,58,108,177.575,34.94523393826403,144,226,129.925,71.38343207635788,0,254,124.4625,70.00195421379318,5,254,128.7125,67.95020120463221,2,237,131.0375,70.17931385921351,1,239,can_log_regular_no_traffic.csv,0
3078,1760046224.9846578,1760046225.084461,99.80320930480957,80,17,1.2503772974014282,1.712412146990314,3.41524101186092,8.0,6461.003515625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.0,13.062350477613132,58,108,186.45,35.501373212877276,150,236,130.2625,72.86953131281963,6,249,157.375,71.31748996564588,0,254,104.95,64.92185687424538,11,239,127.4125,78.31039103305513,1,247,can_log_regular_no_traffic.csv,0
3079,1760046225.084685,1760046225.1844263,99.74122047424316,80,17,1.249566674232483,1.7099052387559128,3.41524101186092,8.0,6270.6923828125,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.0,13.062350477613132,58,108,195.325,36.293861395558345,151,246,113.825,71.79654848946431,4,240,100.3875,61.46106363991759,3,253,135.125,64.33688191853877,12,237,134.725,74.55484139209203,4,254,can_log_regular_no_traffic.csv,0
3080,1760046225.1846762,1760046225.2844524,99.7762680053711,80,17,1.2503266334533691,1.7107125989885597,3.41524101186092,8.0,7039.721484375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.025,13.042215110938772,58,108,197.8,48.231317626620985,0,255,127.55,72.61471958218941,2,255,149.6,76.48195865692772,2,252,141.175,60.50305260893869,24,252,118.95,77.6556340518832,3,255,can_log_regular_no_traffic.csv,0
3081,1760046225.284687,1760046225.3844569,99.76983070373535,80,17,1.2500554323196411,1.7059988681799385,3.41524101186092,8.0,6259.2390625,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.3625,12.762487757095007,58,108,120.275,87.90832938351177,0,255,143.7625,70.69427907369874,13,254,125.125,69.46642624318599,0,248,116.0125,68.63972861069601,7,251,126.3375,75.87768837906172,8,255,can_log_regular_no_traffic.csv,0
3082,1760046225.384704,1760046225.4844546,99.75051879882812,80,17,1.2499719858169556,1.7102498627681817,3.41524101186092,8.0,6791.7419921875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.375,12.751838102799141,58,108,125.95,86.99797411434362,9,205,142.2625,75.4618684750782,3,255,130.025,76.06723588378902,3,254,143.325,64.76395119972223,20,242,134.725,77.4546601244883,2,254,can_log_regular_no_traffic.csv,0
3083,1760046225.4846866,1760046225.5844586,99.77197647094727,80,17,1.2500494718551636,1.7070061274412967,3.41524101186092,8.0,6402.31328125,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.375,12.751838102799141,58,108,134.825,86.48941770528921,19,213,119.5,71.23675315453393,2,243,152.4375,65.98652206132704,4,251,112.7,76.34189544411377,17,245,136.9125,71.2090573154146,3,244,can_log_regular_no_traffic.csv,0
3084,1760046225.5846844,1760046225.6844494,99.76506233215332,80,17,1.2498855590820312,1.70814400156868,3.41524101186092,8.0,6487.120703125,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.375,12.751838102799141,58,108,143.7,86.08083410376551,29,223,121.175,76.389916710257,0,251,120.8,76.17437233085678,2,250,126.6375,66.20257618665606,3,239,117.5375,71.94423947579125,0,238,can_log_regular_no_traffic.csv,0
3085,1760046225.6846745,1760046225.78445,99.77555274963379,80,17,1.2500077486038208,1.7098937683472673,3.41524101186092,8.0,6488.2970703125,5.725,6.170443663141253,0,15,114.5875,118.55217140040078,0,255,72.375,12.751838102799141,58,108,152.575,85.77365198591,39,233,111.4125,69.83850903155077,2,254,122.0625,80.02551839101075,1,250,140.925,64.14978078684291,14,239,128.85,70.95264265691587,3,237,can_log_regular_no_traffic.csv,0
3086,1760046225.7846997,1760046225.8844502,99.75051879882812,80,17,1.2500017881393433,1.7094758460260584,3.41524101186092,8.0,6567.65859375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.375,12.751838102799141,58,108,161.45,85.56896341548143,49,243,140.1875,73.6629305943634,6,255,132.875,71.96394496551729,0,254,115.4875,58.42559236969704,2,238,128.15,77.71214512545642,2,255,can_log_regular_no_traffic.csv,0
3087,1760046225.8846874,1760046225.9844494,99.761962890625,80,17,1.2499898672103882,1.7094653423527006,3.41524101186092,8.0,7100.9130859375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.375,12.751838102799141,58,108,170.325,85.46750478983225,59,253,147.025,71.38294176482222,7,254,121.3,76.64975538121436,3,253,128.0125,72.79208297438673,0,238,133.05,75.97119519923325,16,255,can_log_regular_no_traffic.csv,0
3088,1760046225.984699,1760046226.084452,99.75290298461914,80,17,1.250031590461731,1.7069059820544303,3.41524101186092,8.0,6310.0802734375,5.725,6.170443663141253,0,15,114.75,118.56891456026744,0,255,72.775,12.843261852037445,58,108,76.8,81.16809718109695,0,255,123.225,71.56622370224657,11,251,122.925,69.1282820197349,7,251,136.95,74.3767268707087,7,254,119.6125,73.8622863425578,2,254,can_log_regular_no_traffic.csv,0
3089,1760046226.0846765,1760046226.1844487,99.77221488952637,80,17,1.2499600648880005,1.7094085394551481,3.41524101186092,8.0,5856.0171875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,60.075,55.84213798736579,8,212,116.55,74.59287834639443,2,254,124.0625,78.70408879943913,0,255,109.0,66.91038783328041,6,249,117.8125,77.82240900762453,3,241,can_log_regular_no_traffic.csv,0
3090,1760046226.1847076,1760046226.2844503,99.74265098571777,80,17,1.2500196695327759,1.7092232149495172,3.41524101186092,8.0,5999.051171875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,68.95,53.53641284210215,18,213,126.3875,73.86990147380733,4,255,111.05,68.38656666334408,2,253,136.25,72.16067142148832,17,240,142.5625,76.76748070472289,0,255,can_log_regular_no_traffic.csv,0
3091,1760046226.284707,1760046226.3844557,99.74861145019531,80,17,1.2500673532485962,1.709875177054716,3.41524101186092,8.0,5994.6572265625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,77.825,51.29979897621433,28,214,126.85,73.87389593083607,3,241,125.1875,78.98419046714349,0,255,138.825,66.30229539767082,4,247,126.125,70.35683602181099,0,252,can_log_regular_no_traffic.csv,0
3092,1760046226.3846796,1760046226.484448,99.76840019226074,80,17,1.2499034404754639,1.7106629290381747,3.41524101186092,8.0,5670.5630859375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.875,12.864073033063828,58,108,86.7,49.14173379114742,38,215,143.35,71.68526696609284,1,255,130.175,69.7007487405982,2,251,107.8125,63.49686877122367,2,238,127.65,68.6476692976535,27,251,can_log_regular_no_traffic.csv,0
3093,1760046226.4846811,1760046226.5844476,99.76649284362793,80,17,1.2499958276748657,1.7088467689679379,3.41524101186092,8.0,5265.7982421875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,95.575,47.07302173219817,48,216,126.075,75.56814391660019,0,250,126.2875,70.73050857833556,1,255,126.8125,63.29733283282954,12,238,117.1125,67.64354990499835,1,250,can_log_regular_no_traffic.csv,0
3094,1760046226.5846725,1760046226.684447,99.77459907531738,80,17,1.249992847442627,1.7071392120447444,3.41524101186092,8.0,6198.7740234375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.875,12.864073033063828,58,108,104.45,45.10595858642181,58,217,128.2875,70.24656464020141,4,253,159.325,70.42882488725765,6,255,139.075,72.63535210212726,5,238,141.125,76.58906171902095,3,255,can_log_regular_no_traffic.csv,0
3095,1760046226.684672,1760046226.784455,99.78294372558594,80,17,1.2501001358032227,1.7076167002560967,3.41524101186092,8.0,5587.366015625,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.875,12.864073033063828,58,108,113.325,43.254414514590295,68,218,123.425,77.99034796050087,8,253,105.7875,69.77261170222883,2,254,127.1,66.72548238866466,0,237,125.4875,78.00240280754177,1,251,can_log_regular_no_traffic.csv,0
3096,1760046226.7846713,1760046226.8844554,99.78413581848145,80,17,1.250004768371582,1.7100938043035587,3.41524101186092,8.0,6070.9572265625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.875,12.864073033063828,58,108,122.2,41.53384162342799,78,219,124.625,70.1315504961925,8,249,139.075,70.65068559469186,10,251,146.25,73.38281474568825,1,237,122.9625,79.00355114645164,0,255,can_log_regular_no_traffic.csv,0
3097,1760046226.884678,1760046226.984446,99.76816177368164,80,17,1.2498825788497925,1.7103553316926394,3.41524101186092,8.0,5639.8923828125,5.725,6.170443663141253,0,15,114.7625,118.57036347144253,0,255,72.875,12.864073033063828,58,108,131.075,39.961160831487355,88,220,132.3625,76.46130455171428,0,255,139.2625,70.82791535651744,6,254,117.075,66.3384833637309,6,239,120.125,72.56038433608245,10,255,can_log_regular_no_traffic.csv,0
3098,1760046226.9846702,1760046227.0844443,99.77412223815918,80,17,1.249977946281433,1.7061175922368554,3.41524101186092,8.0,6017.605859375,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,72.875,12.864073033063828,58,108,139.95,38.55447444849949,98,221,132.3125,70.34781335443199,0,247,105.975,72.81397101518363,2,251,115.0,77.89496132613456,15,239,138.6875,70.3751720690614,20,253,can_log_regular_no_traffic.csv,0
3099,1760046227.0846946,1760046227.1844316,99.73692893981934,80,17,1.2498408555984497,1.7095444689871373,3.41524101186092,8.0,6061.415625,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,72.875,12.864073033063828,58,108,148.825,37.332551145079826,108,222,135.825,78.62057221236691,4,252,168.1625,57.25544597459702,11,255,135.1,59.75378649089946,8,238,129.9625,69.71772438734642,9,255,can_log_regular_no_traffic.csv,0
3100,1760046227.1846817,1760046227.284469,99.78723526000977,80,17,1.2504667043685913,1.708373121221143,3.41524101186092,8.0,5793.24140625,5.725,6.170443663141253,0,15,114.6125,118.55478625407747,0,255,72.875,12.864073033063828,58,108,157.7,36.31404686894591,118,223,125.3375,72.57529602936525,2,253,113.1125,75.75008147685386,2,254,116.3125,65.30057307367218,7,238,122.425,74.69618045790563,0,252,can_log_regular_no_traffic.csv,0
3101,1760046227.2846937,1760046227.3844442,99.75051879882812,80,17,1.2496918439865112,1.708146751033202,3.41524101186092,8.0,6039.309765625,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.875,12.864073033063828,58,108,166.575,35.516466251585335,128,224,123.925,75.90911918208512,0,251,131.9625,77.85265630503561,1,254,125.975,65.09377370378827,0,236,127.0125,78.40240649208417,0,254,can_log_regular_no_traffic.csv,0
3102,1760046227.3846684,1760046227.4844472,99.77889060974121,80,17,1.2500375509262085,1.7130881262196813,3.41524101186092,8.0,6161.369140625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,72.875,12.864073033063828,58,108,175.45,34.9549352738637,138,225,116.9375,69.5023999136001,5,240,116.175,70.91787063216155,4,255,142.7375,59.1267164127182,6,237,134.075,79.37392125251216,0,252,can_log_regular_no_traffic.csv,0
3103,1760046227.4846942,1760046227.5844424,99.74813461303711,80,17,1.249939203262329,1.7077515718039344,3.41524101186092,8.0,6725.841015625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,184.325,34.6409349614008,148,230,129.875,74.08346222335994,0,249,126.9375,78.00374089586985,0,253,118.4625,77.30991911617808,1,237,131.35,72.05745971098342,1,253,can_log_regular_no_traffic.csv,0
3104,1760046227.5846746,1760046227.684443,99.76840019226074,80,17,1.2500077486038208,1.7120668651577156,3.41524101186092,8.0,6143.8255859375,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,72.875,12.864073033063828,58,108,193.2,34.58120877008206,158,240,123.05,74.3916830028734,1,254,121.65,69.29828641460047,9,255,120.725,66.16040639990052,6,239,117.4375,72.0953957874565,6,255,can_log_regular_no_traffic.csv,0
3105,1760046227.6846678,1760046227.7844422,99.77436065673828,80,17,1.2499898672103882,1.7122446461638952,3.41524101186092,8.0,6896.5037109375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,72.875,12.864073033063828,58,108,202.075,34.777066796956866,168,250,139.6,73.51693682410875,4,253,123.6125,70.26369861991326,0,254,149.825,70.93531824838739,1,239,132.0,68.36537866493536,24,249,can_log_regular_no_traffic.csv,0
3106,1760046227.7846663,1760046227.884441,99.77459907531738,80,17,1.2499839067459106,1.7108341245617136,3.41524101186092,8.0,6532.143359375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,73.0375,12.731303694044835,58,108,169.35,79.14813642784017,0,255,110.35,73.33639955710942,3,255,136.8125,78.70659021803701,1,249,121.8375,60.111239329679435,2,247,125.8875,69.69002686001778,2,236,can_log_regular_no_traffic.csv,0
3107,1760046227.8846676,1760046227.9844162,99.74861145019531,80,17,1.2496918439865112,1.7132868446285947,3.41524101186092,8.0,6145.6552734375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.25,12.552390210633192,58,108,123.825,89.48837564175582,3,230,109.525,68.1186419051349,7,241,90.9625,69.08752487786778,1,253,127.825,75.00496233583482,2,254,132.8,75.19996675531182,0,239,can_log_regular_no_traffic.csv,0
3108,1760046227.9846663,1760046228.084441,99.77459907531738,80,17,1.2503087520599365,1.7075871065615844,3.41524101186092,8.0,6433.36796875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.25,12.552390210633192,58,108,132.7,88.6504935124447,13,231,122.325,77.06697979679757,0,255,136.625,68.08916488693336,0,248,122.5125,70.4045441981553,0,254,111.9875,78.80347291680742,1,253,can_log_regular_no_traffic.csv,0
3109,1760046228.0846658,1760046228.1844432,99.7774600982666,80,17,1.2500286102294922,1.711312870216956,3.41524101186092,8.0,6801.1609375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.25,12.552390210633192,58,108,141.575,87.90545702628478,23,232,151.35,66.93636903806478,3,249,142.3375,70.87082328963027,0,249,105.0875,70.52485266733989,1,255,129.85,77.49501596877052,18,252,can_log_regular_no_traffic.csv,0
3110,1760046228.1846738,1760046228.2844405,99.76673126220703,80,17,1.249966025352478,1.7126602262389927,3.41524101186092,8.0,6702.846875,5.725,6.170443663141253,0,15,114.7,118.56373813270227,0,255,73.25,12.552390210633192,58,108,150.45,87.25564451655836,33,233,135.9125,75.24413494585473,4,251,101.575,68.26781360934304,1,240,129.95,71.13787669026958,6,253,137.7125,72.36836217401911,16,255,can_log_regular_no_traffic.csv,0
3111,1760046228.284666,1760046228.3844397,99.77364540100098,80,17,1.2499898672103882,1.7112332807040957,3.41524101186092,8.0,6832.62265625,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,73.25,12.552390210633192,58,108,159.325,86.703197028714,43,237,129.7,73.1203460057459,2,253,164.1125,62.32054110604304,1,251,124.75,73.8301259649474,9,253,137.2375,69.085498433101,5,249,can_log_regular_no_traffic.csv,0
3112,1760046228.384689,1760046228.484439,99.74980354309082,80,17,1.2499898672103882,1.7078720367709066,3.41524101186092,8.0,6431.184765625,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.25,12.552390210633192,58,108,168.2,86.24998550724513,53,247,108.6,74.3591957998471,3,254,114.5,72.56617669410454,4,253,112.475,68.96393532129672,0,252,113.025,69.51779897982962,5,233,can_log_regular_no_traffic.csv,0
3113,1760046228.4846635,1760046228.58444,99.7765064239502,80,17,1.2500137090682983,1.7091012007688589,3.41524101186092,8.0,6814.2466796875,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,73.35,12.577857528212016,58,108,151.475,95.96913240724851,0,255,113.7,70.97436156810431,0,250,134.325,78.33514137984305,0,250,147.35,67.55980683808974,13,254,120.9125,72.35851604165192,0,245,can_log_regular_no_traffic.csv,0
3114,1760046228.5846963,1760046228.68444,99.74360466003418,80,17,1.2499988079071045,1.7131382077783366,3.41524101186092,8.0,6702.731640625,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,73.75,12.671325897474187,58,108,57.95,64.20784609376022,2,237,130.0125,76.83090096927148,2,249,129.6,70.5663871825673,7,254,121.5,88.95659053718279,0,255,137.2625,75.41895380970224,4,254,can_log_regular_no_traffic.csv,0
3115,1760046228.6846964,1760046228.784439,99.74265098571777,80,17,1.2499898672103882,1.708751647427885,3.41524101186092,8.0,6024.363671875,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,66.825,61.720493962702534,12,238,137.1,68.6492170385067,4,255,140.9375,75.27704559658277,1,255,112.95,71.72741804916724,1,255,124.7125,75.84032465482989,6,253,can_log_regular_no_traffic.csv,0
3116,1760046228.7846916,1760046228.8844678,99.7762680053711,80,17,1.2503594160079956,1.712551618276686,3.41524101186092,8.0,6188.9806640625,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.75,12.671325897474187,58,108,75.7,59.27824221415477,22,239,120.975,77.19892729177003,2,254,121.825,73.51492620549925,1,254,148.3125,77.08560075493996,3,255,121.325,75.907801805875,0,249,can_log_regular_no_traffic.csv,0
3117,1760046228.884693,1760046228.9844382,99.74527359008789,80,17,1.249629259109497,1.713473841585142,3.41524101186092,8.0,5867.3546875,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,84.575,56.88689985400859,32,240,124.375,67.89778623048029,10,253,132.5125,73.25076684752182,6,254,134.525,77.92415783953008,1,253,117.5125,66.2610356374695,5,229,can_log_regular_no_traffic.csv,0
3118,1760046228.9846883,1760046229.0844617,99.77340698242188,80,17,1.2502938508987427,1.7103474417609046,3.41524101186092,8.0,5930.183984375,5.725,6.170443663141253,0,15,114.6375,118.55739577837393,0,255,73.75,12.671325897474187,58,108,93.45,54.553162144828974,42,241,116.2,75.6219875433065,2,252,132.1,78.87404516062303,2,250,107.1375,75.23392581641612,0,252,141.625,67.3049728846242,2,248,can_log_regular_no_traffic.csv,0
3119,1760046229.0846865,1760046229.1844378,99.75123405456543,80,17,1.2497007846832275,1.711619629970205,3.41524101186092,8.0,5709.4541015625,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,102.325,52.284743233566715,52,242,130.075,71.40531755408696,0,254,103.7625,64.0195758635591,3,248,144.3375,76.99219826547362,0,252,130.0875,68.95618060587461,2,255,can_log_regular_no_traffic.csv,0
3120,1760046229.184694,1760046229.2844372,99.74312782287598,80,17,1.249992847442627,1.715852433920409,3.41524101186092,8.0,5907.1818359375,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,111.2,50.090518064799454,62,243,121.075,74.17172220597281,6,255,140.5625,73.37248185627905,6,255,111.65,74.75494966890152,0,254,132.3,72.78210631741844,3,252,can_log_regular_no_traffic.csv,0
3121,1760046229.284662,1760046229.384436,99.77388381958008,80,17,1.2499839067459106,1.7132274131609397,3.41524101186092,8.0,6407.82890625,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,73.75,12.671325897474187,58,108,120.075,47.980666679403285,72,244,145.125,71.05479839532303,1,253,130.15,73.69482681979785,3,255,135.175,82.61216239150264,2,255,113.625,80.75385052738972,2,254,can_log_regular_no_traffic.csv,0
3122,1760046229.3846865,1760046229.484435,99.74861145019531,80,17,1.2499898672103882,1.7129804561605277,3.41524101186092,8.0,5712.1392578125,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,128.95,45.96680867756646,82,245,126.4125,74.68143908462127,2,247,88.5375,68.68932663631229,4,250,136.35,73.38870825951359,10,255,137.6625,72.31509934826887,0,255,can_log_regular_no_traffic.csv,0
3123,1760046229.4846864,1760046229.5844357,99.74932670593262,80,17,1.2500077486038208,1.7081380286386907,3.41524101186092,8.0,6014.399609375,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,73.75,12.671325897474187,58,108,137.825,44.06210815428603,92,246,135.25,75.18485552290434,12,253,152.875,69.92949574392767,2,255,107.175,77.34884856932261,1,253,131.15,72.15904309232488,6,236,can_log_regular_no_traffic.csv,0
3124,1760046229.584686,1760046229.684435,99.74884986877441,80,17,1.2499898672103882,1.7137382997302648,3.41524101186092,8.0,6042.6412109375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,73.75,12.671325897474187,58,108,146.7,42.28131975234453,102,247,108.4,70.73128727797905,0,252,119.7125,76.61399900638264,3,255,122.2875,83.9803836842271,0,253,125.0875,66.48217688786973,3,237,can_log_regular_no_traffic.csv,0
