score,window_index
0.5172,444
0.51755995,445
0.5180173,446
0.5376946,447
0.5451051,448
0.5141926,449
0.5398458,450
0.5413485,451
0.54728335,452
0.551777,453
0.55941564,454
0.5720615,455
0.5857537,456
0.58646595,457
0.67882127,458
0.68839765,459
0.67349917,460
0.6758076,461
0.68181247,462
0.6876469,463
0.76782423,464
0.7847461,465
0.7633892,466
0.7998905,467
0.779897,468
0.7900646,469
0.75123096,470
0.7589793,471
0.92211854,472
1.0493901,473
1.0393627,474
1.0458264,475
1.0381734,476
1.0361861,477
0.85695785,478
0.85218966,479
0.8560696,480
0.98868257,481
0.98169434,482
1.0164499,483
0.89480436,484
0.8651569,485
0.90532553,486
0.86216235,487
0.8787394,488
0.8861111,489
0.92771524,490
0.9108119,491
0.78492904,492
0.6711418,493
0.6706483,494
0.76007545,495
0.7760301,496
0.7668865,497
0.8044444,498
0.8022043,499
0.82020354,500
1.0148749,501
1.0292131,502
1.0034616,503
0.989666,504
0.99811906,505
0.95071983,506
0.97163683,507
0.9763112,508
1.0055844,509
1.0539025,510
1.047751,511
1.1195332,512
1.1041642,513
1.1203265,514
0.997661,515
1.0070134,516
1.022747,517
1.012929,518
1.009899,519
1.0826135,520
0.68428284,521
0.67677337,522
0.69937927,523
0.7329867,524
0.7350177,525
0.73348856,526
0.72220725,527
0.68906516,528
0.6808791,529
0.7431129,530
0.77496606,531
0.8097218,532
0.97194445,533
1.037142,534
1.0831451,535
1.0842766,536
1.085548,537
1.0943054,538
1.106158,539
1.0927787,540
1.08924,541
1.0790179,542
1.1416739,543
1.1361856,544
1.1275848,545
1.1688387,546
1.2358079,547
1.2977681,548
1.3673642,549
1.2526606,550
1.2801181,551
1.1776545,552
0.9574029,553
0.86462766,554
0.78120893,555
0.839501,556
0.85843766,557
0.8914389,558
0.8929866,559
0.8957072,560
0.8768701,561
0.8803097,562
0.82183176,563
0.8801111,564
0.87971336,565
0.9081527,566
0.7704204,567
0.7589809,568
0.7656828,569
0.7790685,570
0.7882619,571
0.9491269,572
0.98438555,573
0.98396134,574
0.93327874,575
0.91826904,576
0.8603107,577
0.83746535,578
0.8326724,579
0.8544368,580
0.8415775,581
0.93125504,582
0.9588045,583
0.83977556,584
0.84403825,585
0.857086,586
0.9798157,587
0.989294,588
0.8660355,589
0.8501579,590
0.9476857,591
0.75515914,592
0.7243531,593
0.71441215,594
0.716655,595
0.93506885,596
0.9717993,597
0.96922,598
0.9897184,599
0.9900902,600
0.9998035,601
0.87209964,602
0.99320716,603
0.98586154,604
0.96228516,605
0.9867993,606
0.8534938,607
1.0111717,608
0.9780278,609
0.9854936,610
0.9884322,611
0.9758052,612
0.9880973,613
1.0097803,614
1.0988592,615
0.8000651,616
0.76328295,617
0.7742445,618
0.88559824,619
1.0483994,620
1.1698318,621
1.2434514,622
1.0254309,623
1.0268177,624
1.0400138,625
1.0648947,626
1.0860169,627
0.90431285,628
0.93359286,629
0.9310062,630
0.9413154,631
0.99241537,632
0.9666609,633
0.8552925,634
0.88583356,635
0.8833037,636
0.8961546,637
1.0940775,638
1.0451602,639
0.93688065,640
0.7722215,641
0.78510004,642
0.8060061,643
0.8006358,644
0.81540895,645
0.819176,646
0.90907866,647
0.921878,648
0.9431465,649
0.9246831,650
0.9739833,651
0.9651705,652
0.93861747,653
0.9474985,654
0.93467253,655
0.95459765,656
1.0039958,657
0.7588771,658
0.75510186,659
0.73684907,660
0.77310425,661
0.76037997,662
0.866227,663
0.91730773,664
0.88666755,665
0.9042642,666
0.7841885,667
0.85926557,668
0.87614995,669
0.8698016,670
0.86551607,671
0.89400077,672
0.8797177,673
0.8498941,674
0.84095037,675
0.8663248,676
0.9719167,677
0.9795397,678
1.006885,679
0.9744649,680
0.8387799,681
0.86128014,682
0.7324522,683
0.72384626,684
0.7287481,685
0.76317626,686
0.8656286,687
0.7620749,688
0.7611676,689
0.7563137,690
0.7278489,691
0.7251265,692
0.76494,693
0.7696808,694
0.7957104,695
0.8372768,696
0.6917851,697
0.69159836,698
0.6688575,699
0.67088753,700
0.6716309,701
0.68492377,702
0.68951255,703
0.66866136,704
0.68679047,705
0.7135985,706
0.548112,707
0.5533291,708
0.56034845,709
0.5720161,710
0.57072264,711
0.5667812,712
0.53183764,713
0.60585564,714
0.67419,715
0.671881,716
0.73901534,717
0.75014377,718
0.74880034,719
0.7461614,720
0.7636146,721
0.770647,722
0.7696716,723
0.78610975,724
0.76668054,725
0.72874075,726
0.7186238,727
0.7131897,728
0.7164688,729
0.7375224,730
0.7389728,731
0.7579982,732
0.7874201,733
0.72193366,734
0.60269195,735
0.594709,736
0.6089202,737
0.6145285,738
0.757568,739
0.7677794,740
0.7660345,741
0.7817305,742
0.7819658,743
0.7477164,744
0.7400474,745
0.7821514,746
0.78516424,747
0.79482895,748
0.80289274,749
0.8887582,750
0.910712,751
0.9041432,752
0.9287065,753
0.9474672,754
0.9163803,755
0.96456736,756
0.8263578,757
0.81662893,758
0.6473566,759
0.64374846,760
0.6525244,761
0.6601756,762
0.6650191,763
0.83433706,764
0.8447517,765
0.80681795,766
0.828778,767
0.82596046,768
0.84926176,769
0.68773085,770
0.6906458,771
0.68323976,772
0.65620255,773
0.7258777,774
0.7701258,775
0.7590628,776
0.7510059,777
0.76082975,778
0.76525384,779
0.8138164,780
0.78622603,781
0.7716812,782
0.8136814,783
0.6194237,784
0.61434776,785
0.6100865,786
0.61298233,787
0.76606584,788
0.7663121,789
0.7370945,790
0.75146955,791
0.82824385,792
0.87231016,793
0.7637956,794
0.77805364,795
0.7512791,796
0.75377584,797
0.766073,798
0.7994562,799
0.7712088,800
0.7922299,801
0.7693553,802
0.7871958,803
0.9516583,804
0.93101275,805
0.93391526,806
0.9478368,807
0.76256394,808
0.7583409,809
0.795962,810
0.79800504,811
0.684378,812
0.6877923,813
0.7079681,814
0.6835373,815
0.6728363,816
0.7603408,817
0.756296,818
0.73377806,819
0.7275478,820
0.7218638,821
0.72739106,822
0.73165166,823
0.6432466,824
0.6428702,825
0.6096408,826
0.6151632,827
0.60870147,828
0.6318039,829
0.6064425,830
0.60197616,831
0.6366048,832
0.60425574,833
0.58853775,834
0.60813284,835
0.6229049,836
0.49075812,837
0.45876884,838
0.57878107,839
0.57810616,840
0.57396865,841
0.5650002,842
0.5449579,843
0.5414136,844
0.5492139,845
0.57174915,846
0.5630852,847
0.65700066,848
0.68472624,849
0.6929224,850
0.67233896,851
0.6625126,852
0.684061,853
0.68588006,854
0.67104155,855
0.78799164,856
0.8110161,857
0.8518871,858
0.8120073,859
0.9066205,860
0.9023099,861
0.929861,862
0.92260206,863
0.89137346,864
0.91968507,865
0.9538206,866
0.924218,867
0.8114861,868
0.8185957,869
0.82222956,870
0.83882475,871
0.9320462,872
1.0233715,873
1.0163265,874
1.0367855,875
0.8466974,876
0.83090127,877
0.8880054,878
0.7711336,879
0.77108985,880
0.79628253,881
0.69513106,882
0.69784445,883
0.700709,884
0.70751935,885
0.7767735,886
0.79057145,887
0.78241086,888
0.9257328,889
0.92743415,890
0.9961291,891
0.94911474,892
0.8618734,893
0.8516609,894
0.8271615,895
0.82320863,896
0.8086853,897
0.7871321,898
0.8183261,899
0.8105843,900
0.8174463,901
0.80246335,902
0.8098167,903
0.8259032,904
0.8808344,905
0.74074954,906
0.72653794,907
0.7667195,908
0.588396,909
0.56499153,910
0.54758936,911
0.5421464,912
0.5428015,913
0.6291229,914
0.635859,915
0.6367551,916
0.65851283,917
0.6649249,918
0.65922624,919
0.6729401,920
0.6906267,921
0.68315583,922
0.7945014,923
0.8183987,924
0.8144715,925
0.7673353,926
0.7789189,927
0.76865077,928
0.70871705,929
0.8200167,930
0.81073624,931
0.79848814,932
0.84101266,933
0.6909732,934
0.8107065,935
0.90644646,936
0.93474334,937
0.89906603,938
0.86198044,939
0.8632553,940
0.8821995,941
0.9495027,942
0.76040083,943
0.75641024,944
0.7787691,945
0.7775569,946
0.86942506,947
0.87507993,948
0.96044815,949
0.8870924,950
0.8926515,951
0.8973615,952
0.90368134,953
0.94587386,954
0.8784695,955
0.6798655,956
0.6803588,957
0.6635442,958
0.7169269,959
0.69392824,960
0.7190375,961
0.73917997,962
0.74778,963
0.7924121,964
0.7642343,965
0.74425447,966
0.62190217,967
0.6403353,968
0.57359076,969
0.56491494,970
0.55906755,971
0.550918,972
0.539021,973
0.52560866,974
0.53811324,975
0.5262166,976
0.522966,977
0.5365762,978
0.49129754,979
0.5016976,980
0.48579964,981
0.4629557,982
0.45915926,983
0.41952565,984
0.41169012,985
