timestamp,can_id,dlc,data_hex,scenario,is_attack
1760725354.3380177,0x1b8,8,010061ce280dc299,normal,0
1760725354.3382802,0x1bb,8,000061ce4d6a7e21,normal,0
1760725354.3402033,0x62,8,0c13d2146d0e26dc,normal,0
1760725354.3452492,0x1a,8,0000e13e1a0040a7,normal,0
1760725354.3454046,0x2f,8,0000e13e1a0040a7,normal,0
1760725354.345662,0x43,8,0000e13e1a0040a7,normal,0
1760725354.3459153,0x58,8,07ffe13e4e0c0f84,normal,0
1760725354.3476028,0x24,8,0000d21746fd9911,normal,0
1760725354.347824,0x39,8,0000d21746fd9911,normal,0
1760725354.3502066,0x62,8,0c14d2157e286eae,normal,0
1760725354.3503432,0x1d3,8,000061ce4d6a7e21,normal,0
1760725354.3505692,0x150,8,010061ce280dc299,normal,0
1760725354.3552184,0x1a,8,0000e13f8c3047d0,normal,0
1760725354.3555293,0x2f,8,0000e13f8c3047d0,normal,0
1760725354.3556764,0x43,8,0000e13f8c3047d0,normal,0
1760725354.3559554,0x58,8,07ffe13fd83c08f3,normal,0
1760725354.357625,0x24,8,0000d218d7e02681,normal,0
1760725354.357806,0x39,8,0000d218d7e02681,normal,0
1760725354.3601809,0x62,8,0c15d216f313a536,normal,0
1760725354.3653262,0x1a,8,0000e140215cfd10,normal,0
1760725354.365498,0x2f,8,0000e140215cfd10,normal,0
1760725354.3657038,0x43,8,0000e140215cfd10,normal,0
1760725354.3659678,0x58,8,07ffe1407550b233,normal,0
1760725354.3676732,0x24,8,0000d21941d021f6,normal,0
1760725354.367898,0x39,8,0000d21941d021f6,normal,0
1760725354.3701947,0x62,8,0c14d21752496040,normal,0
1760725354.3753295,0x1a,8,0000e141b76cfa67,normal,0
1760725354.3755176,0x2f,8,0000e141b76cfa67,normal,0
1760725354.3757188,0x43,8,0000e141b76cfa67,normal,0
1760725354.3759449,0x58,8,07ffe141e360b544,normal,0
1760725354.3776212,0x24,8,0000d21afb81286f,normal,0
1760725354.3778353,0x39,8,0000d21afb81286f,normal,0
1760725354.38018,0x62,8,0c14d218c354dfd0,normal,0
1760725354.385327,0x1a,8,0000e1420d3df3fe,normal,0
1760725354.3854988,0x2f,8,0000e1420d3df3fe,normal,0
1760725354.385713,0x43,8,0000e1420d3df3fe,normal,0
1760725354.3859346,0x58,8,07ffe1425931bcdd,normal,0
1760725354.3862405,0x6d,8,000049c0e0e99b9b,normal,0
1760725354.3864927,0xa2,8,000049c0e0e99b9b,normal,0
1760725354.3866878,0x1c9,8,000049c0e0e99b9b,normal,0
1760725354.3876529,0x24,8,0000d21b6db12f18,normal,0
1760725354.3879182,0x39,8,0000d21b6db12f18,normal,0
1760725354.3903008,0x62,8,0c15d219620e1aa6,normal,0
1760725354.3952765,0x1a,8,0000e1439b0df489,normal,0
1760725354.3954687,0x2f,8,0000e1439b0df489,normal,0
1760725354.3956947,0x43,8,0000e1439b0df489,normal,0
1760725354.3959258,0x58,8,07ffe143cf01bbaa,normal,0
1760725354.3979058,0x24,8,0000d21cce244b86,normal,0
1760725354.3979259,0x39,8,0000d21cce244b86,normal,0
1760725354.4002182,0x62,8,0c14d21aef35d13e,normal,0
1760725354.4052072,0x1a,8,0000e14438989017,normal,0
1760725354.405504,0x2f,8,0000e14438989017,normal,0
1760725354.4056501,0x43,8,0000e14438989017,normal,0
1760725354.4060726,0x58,8,07ffe1446c94df34,normal,0
1760725354.4076738,0x24,8,0000d21d58144cf1,normal,0
1760725354.4079168,0x39,8,0000d21d58144cf1,normal,0
1760725354.4102304,0x62,8,0c14d21b7905d649,normal,0
1760725354.4153135,0x1a,8,0000e145aea89760,normal,0
1760725354.4154696,0x2f,8,0000e145aea89760,normal,0
1760725354.415687,0x43,8,0000e145aea89760,normal,0
1760725354.4159544,0x58,8,07ffe145faa4d843,normal,0
1760725354.4176643,0x24,8,0000d21ee2454568,normal,0
1760725354.4178882,0x39,8,0000d21ee2454568,normal,0
1760725354.420175,0x62,8,0c14d21cda90b2d7,normal,0
1760725354.4253054,0x1a,8,0000e14614f99ef9,normal,0
1760725354.4254851,0x2f,8,0000e14614f99ef9,normal,0
1760725354.426056,0x43,8,0000e14614f99ef9,normal,0
1760725354.4260767,0x58,8,07ffe14640f5d1da,normal,0
1760725354.4276645,0x24,8,0000d21f7475421f,normal,0
1760725354.427829,0x39,8,0000d21f7475421f,normal,0
1760725354.4280562,0x77,8,000161cfec30bb57,normal,0
1760725354.4282804,0x98,8,000061cfdb5a7956,normal,0
1760725354.4284983,0x1a7,8,000061cfdb5a7956,normal,0
1760725354.430199,0x62,8,0c14d21d4ca0b5a0,normal,0
1760725354.435271,0x1a,8,0000e14782c9998e,normal,0
1760725354.4354024,0x2f,8,0000e14782c9998e,normal,0
1760725354.435669,0x43,8,0000e14782c9998e,normal,0
1760725354.4358766,0x58,8,07ffe147d6c5d6ad,normal,0
1760725354.437573,0x24,8,0000d220495824a9,normal,0
1760725354.4377744,0x39,8,0000d220495824a9,normal,0
1760725354.4379964,0x1b8,8,010061cfbe3dc5ee,normal,0
1760725354.438298,0x1bb,8,000061cfdb5a7956,normal,0
1760725354.4402616,0x62,8,0c14d21ef6f1bc39,normal,0
1760725354.4452074,0x1a,8,0000e14813d4261e,normal,0
1760725354.4454136,0x2f,8,0000e14813d4261e,normal,0
1760725354.4456394,0x43,8,0000e14813d4261e,normal,0
1760725354.4458747,0x58,8,07ffe14847d8693d,normal,0
1760725354.4476573,0x24,8,0000d221df6823de,normal,0
1760725354.4478192,0x39,8,0000d221df6823de,normal,0
1760725354.450221,0x62,8,0c15d21f57ab794f,normal,0
1760725354.450516,0x1d3,8,000061cfdb5a7956,normal,0
1760725354.4506135,0x150,8,010061cfbe3dc5ee,normal,0
1760725354.4552145,0x1a,8,0000e14985e42169,normal,0
1760725354.4555206,0x2f,8,0000e14985e42169,normal,0
1760725354.4557388,0x43,8,0000e14985e42169,normal,0
1760725354.455989,0x58,8,07ffe149d1e86e4a,normal,0
1760725354.4576511,0x24,8,0000d22265392a47,normal,0
1760725354.4578826,0x39,8,0000d22265392a47,normal,0
1760725354.460242,0x62,8,0c14d2205decddf8,normal,0
1760725354.4653287,0x1a,8,0000e14a3fb528f0,normal,0
1760725354.465495,0x2f,8,0000e14a3fb528f0,normal,0
1760725354.465697,0x43,8,0000e14a3fb528f0,normal,0
1760725354.4659393,0x58,8,07ffe14a6bb967d3,normal,0
1760725354.4676425,0x24,8,0000d223f3092d30,normal,0
1760725354.4678795,0x39,8,0000d223f3092d30,normal,0
1760725354.4702,0x62,8,0c15d221fcb6188e,normal,0
1760725354.4753342,0x1a,8,0000e14ba9852f87,normal,0
1760725354.4754918,0x2f,8,0000e14ba9852f87,normal,0
1760725354.4757035,0x43,8,0000e14ba9852f87,normal,0
1760725354.4759827,0x58,8,07ffe14bfd8960a4,normal,0
1760725354.4776194,0x24,8,0000d224509c49ae,normal,0
1760725354.4778643,0x39,8,0000d224509c49ae,normal,0
1760725354.4801953,0x62,8,0c14d222718dd316,normal,0
1760725354.4853296,0x1a,8,0000e14c0a104b19,normal,0
1760725354.4854693,0x2f,8,0000e14c0a104b19,normal,0
1760725354.4857054,0x43,8,0000e14c0a104b19,normal,0
1760725354.4860196,0x58,8,07ffe14c5e1c043a,normal,0
1760725354.486229,0x6d,8,000049c176d99cec,normal,0
1760725354.4863966,0xa2,8,000049c176d99cec,normal,0
1760725354.4866455,0x1c9,8,000049c176d99cec,normal,0
1760725354.4876342,0x24,8,0000d225c6ac4ed9,normal,0
1760725354.4879217,0x39,8,0000d225c6ac4ed9,normal,0
1760725354.4902606,0x62,8,0c14d223e7bdd461,normal,0
1760725354.4952915,0x1a,8,0000e14d9c204c6e,normal,0
1760725354.4955082,0x2f,8,0000e14d9c204c6e,normal,0
1760725354.4957128,0x43,8,0000e14d9c204c6e,normal,0
1760725354.4959328,0x58,8,07ffe14dc82c034d,normal,0
1760725354.4979353,0x24,8,0000d2267cfd4740,normal,0
1760725354.4979558,0x39,8,0000d2267cfd4740,normal,0
1760725354.500285,0x62,8,0c14d2244428b0ff,normal,0
1760725354.5051978,0x1a,8,0000e14e267145f7,normal,0
1760725354.5055196,0x2f,8,0000e14e267145f7,normal,0
1760725354.5056808,0x43,8,0000e14e267145f7,normal,0
1760725354.5060697,0x58,8,07ffe14e727d0ad4,normal,0
1760725354.5076573,0x24,8,0000d227eacd4037,normal,0
1760725354.5079024,0x39,8,0000d227eacd4037,normal,0
1760725354.5102491,0x62,8,0c15d225e5727589,normal,0
1760725354.5153193,0x1a,8,0000e14fb0414280,normal,0
1760725354.5155876,0x2f,8,0000e14fb0414280,normal,0
1760725354.5157437,0x43,8,0000e14fb0414280,normal,0
1760725354.5159423,0x58,8,07ffe14fe44d0da3,normal,0
1760725354.517691,0x24,8,0000d2287bd0ffa7,normal,0
1760725354.5178757,0x39,8,0000d2287bd0ffa7,normal,0
1760725354.5201924,0x62,8,0c14d2266849be11,normal,0
1760725354.5252905,0x1a,8,0000e150454c4a0d,normal,0
1760725354.5254552,0x2f,8,0000e150454c4a0d,normal,0
1760725354.5256667,0x43,8,0000e150454c4a0d,normal,0
1760725354.5259128,0x58,8,07ffe1501140052e,normal,0
1760725354.5276198,0x24,8,0000d229ede0f8d0,normal,0
1760725354.527846,0x39,8,0000d229ede0f8d0,normal,0
1760725354.5281026,0x77,8,000161d0193db3da,normal,0
1760725354.5282972,0x98,8,000061d02e5771db,normal,0
1760725354.5285234,0x1a7,8,000061d02e5771db,normal,0
1760725354.5301535,0x62,8,0c14d227fe79b966,normal,0
1760725354.5353348,0x1a,8,0000e151d37c4d7a,normal,0
1760725354.5354989,0x2f,8,0000e151d37c4d7a,normal,0
1760725354.535709,0x43,8,0000e151d37c4d7a,normal,0
1760725354.536,0x58,8,07ffe15187700259,normal,0
1760725354.53765,0x24,8,0000d22a57b1f149,normal,0
1760725354.5380323,0x39,8,0000d22a57b1f149,normal,0
1760725354.5380728,0x1b8,8,010061d04b30cd63,normal,0
1760725354.538339,0x1bb,8,000061d02e5771db,normal,0
1760725354.5402825,0x62,8,0c13d228ea7249f3,normal,0
1760725354.5453343,0x1a,8,0000e152692d44e3,normal,0
1760725354.5454774,0x2f,8,0000e152692d44e3,normal,0
1760725354.545689,0x43,8,0000e152692d44e3,normal,0
1760725354.5459292,0x58,8,07ffe1523d210bc0,normal,0
1760725354.5478935,0x24,8,0000d22bc181f63e,normal,0
1760725354.5479133,0x39,8,0000d22bc181f63e,normal,0
1760725354.5502326,0x62,8,0c14d229f9540181,normal,0
1760725354.5506065,0x1d3,8,000061d02e5771db,normal,0
1760725354.550646,0x150,8,010061d04b30cd63,normal,0
1760725354.5552216,0x1a,8,0000e153ff1d4394,normal,0
1760725354.555492,0x2f,8,0000e153ff1d4394,normal,0
1760725354.555668,0x43,8,0000e153ff1d4394,normal,0
1760725354.5560372,0x58,8,07ffe153ab110cb7,normal,0
1760725354.5576534,0x24,8,0000d22c621492a0,normal,0
1760725354.557995,0x39,8,0000d22c621492a0,normal,0
1760725354.5602286,0x62,8,0c14d22a43050818,normal,0
1760725354.5653093,0x1a,8,0000e1545c88270a,normal,0
1760725354.5655336,0x2f,8,0000e1545c88270a,normal,0
1760725354.5657654,0x43,8,0000e1545c88270a,normal,0
1760725354.5659916,0x58,8,07ffe15408846829,normal,0
1760725354.5676336,0x24,8,0000d22df42495d7,normal,0
1760725354.5678728,0x39,8,0000d22df42495d7,normal,0
1760725354.5701978,0x62,8,0c13d22b5023406a,normal,0
1760725354.5756202,0x1a,8,0000e155cab8207d,normal,0
1760725354.5757256,0x2f,8,0000e155cab8207d,normal,0
1760725354.575759,0x43,8,0000e155cab8207d,normal,0
1760725354.5761082,0x58,8,07ffe1559eb46f5e,normal,0
1760725354.5776236,0x24,8,0000d22e4e759c4e,normal,0
1760725354.5778718,0x39,8,0000d22e4e759c4e,normal,0
1760725354.5801716,0x62,8,0c14d22c76a06bf1,normal,0
1760725354.5853348,0x1a,8,0000e15670e929e4,normal,0
1760725354.5854986,0x2f,8,0000e15670e929e4,normal,0
1760725354.5856903,0x43,8,0000e15670e929e4,normal,0
1760725354.5860221,0x58,8,07ffe15624e566c7,normal,0
1760725354.5861652,0x6d,8,000049c2cc889575,normal,0
1760725354.5864253,0xa2,8,000049c2cc889575,normal,0
1760725354.5866523,0x1c9,8,000049c2cc889575,normal,0
1760725354.5876482,0x24,8,0000d22fd8459b39,normal,0
1760725354.5879242,0x39,8,0000d22fd8459b39,normal,0
1760725354.5902905,0x62,8,0c15d22dd7faae87,normal,0
1760725354.5953174,0x1a,8,0000e157e6d92e93,normal,0
1760725354.5954907,0x2f,8,0000e157e6d92e93,normal,0
1760725354.5956967,0x43,8,0000e157e6d92e93,normal,0
1760725354.595983,0x58,8,07ffe157b2d561b0,normal,0
1760725354.5977542,0x24,8,0000d2302d4893b4,normal,0
1760725354.5978937,0x39,8,0000d2302d4893b4,normal,0
1760725354.6002793,0x62,8,0c14d22e5ac1651f,normal,0
1760725354.6052237,0x1a,8,0000e15877c49103,normal,0
1760725354.6055334,0x2f,8,0000e15877c49103,normal,0
1760725354.6057255,0x43,8,0000e15877c49103,normal,0
1760725354.6059089,0x58,8,07ffe15823c8de20,normal,0
1760725354.6076276,0x24,8,0000d231bb7894c3,normal,0
1760725354.6078038,0x39,8,0000d231bb7894c3,normal,0
1760725354.6102047,0x62,8,0c14d22fccf16268,normal,0
1760725354.6152923,0x1a,8,0000e159e1f49674,normal,0
1760725354.6153967,0x2f,8,0000e159e1f49674,normal,0
1760725354.6156373,0x43,8,0000e159e1f49674,normal,0
1760725354.615869,0x58,8,07ffe159b5f8d957,normal,0
1760725354.6175597,0x24,8,0000d23201299d5a,normal,0
1760725354.6177866,0x39,8,0000d23201299d5a,normal,0
1760725354.6201894,0x62,8,0c15d2300e96a8e4,normal,0
1760725354.6257503,0x1a,8,0000e15a5ba59fed,normal,0
1760725354.6257596,0x2f,8,0000e15a5ba59fed,normal,0
1760725354.6257598,0x43,8,0000e15a5ba59fed,normal,0
1760725354.6258624,0x58,8,07ffe15a0fa9d0ce,normal,0
1760725354.6275694,0x24,8,0000d23397199a2d,normal,0
1760725354.6277463,0x39,8,0000d23397199a2d,normal,0
1760725354.6279874,0x77,8,000161d18f0db4ad,normal,0
1760725354.628222,0x98,8,000061d1b86776ac,normal,0
1760725354.6284597,0x1a7,8,000061d1b86776ac,normal,0
1760725354.630176,0x62,8,0c14d231afcc6d92,normal,0
1760725354.6351728,0x1a,8,0000e15bcd95989a,normal,0
1760725354.635406,0x2f,8,0000e15bcd95989a,normal,0
1760725354.6356142,0x43,8,0000e15bcd95989a,normal,0
1760725354.6358528,0x58,8,07ffe15b9999d7b9,normal,0
1760725354.6375232,0x24,8,0000d234348cfeb3,normal,0
1760725354.63774,0x39,8,0000d234348cfeb3,normal,0
1760725354.6379838,0x1b8,8,010061d1dd00ca14,normal,0
1760725354.6382086,0x1bb,8,000061d1b86776ac,normal,0
1760725354.6401138,0x62,8,0c13d232908b2b0e,normal,0
1760725354.6451678,0x1a,8,0000e15c6e00fc04,normal,0
1760725354.6453905,0x2f,8,0000e15c6e00fc04,normal,0
1760725354.6456056,0x43,8,0000e15c6e00fc04,normal,0
1760725354.645846,0x58,8,07ffe15c3a0cb327,normal,0
1760725354.6475365,0x24,8,0000d235a2bcf9c4,normal,0
1760725354.6477563,0x39,8,0000d235a2bcf9c4,normal,0
1760725354.650107,0x62,8,0c14d23383ad637c,normal,0
1760725354.6503043,0x1d3,8,000061d1b86776ac,normal,0
1760725354.6505368,0x150,8,010061d1dd00ca14,normal,0
1760725354.65516,0x1a,8,0000e15df830fb73,normal,0
1760725354.6553829,0x2f,8,0000e15df830fb73,normal,0
1760725354.6556304,0x43,8,0000e15df830fb73,normal,0
1760725354.655869,0x58,8,07ffe15dac3cb450,normal,0
1760725354.657541,0x24,8,0000d23618edf05d,normal,0
