score,window_index
0.6622348,570
0.63126075,571
0.6053666,572
0.5862273,573
0.5758485,574
0.5700514,575
0.5713794,576
0.54413754,577
0.54987276,578
0.52728003,579
0.5639772,580
0.49097678,581
0.4931732,582
0.47614467,583
0.46695504,584
0.4527784,585
0.45467073,586
0.50050414,587
0.465366,588
0.47483245,589
0.5256136,590
0.5210246,591
0.5424402,592
0.53758913,593
0.5515888,594
0.5456889,595
0.54794145,596
0.5700647,597
0.6127942,598
0.6177789,599
0.60213596,600
0.611259,601
0.60056764,602
0.6156692,603
0.6171237,604
0.61058587,605
0.6144738,606
0.5913658,607
0.55663353,608
0.5387949,609
0.5131938,610
0.5319524,611
0.5279532,612
0.525061,613
0.5085424,614
0.48395923,615
0.51370245,616
0.49884295,617
0.44169652,618
0.460921,619
0.44078133,620
0.45032802,621
0.44103664,622
0.481794,623
0.49319902,624
0.49564478,625
0.48702803,626
0.47809318,627
0.4786778,628
0.5118586,629
0.46334866,630
0.4744358,631
0.4928453,632
0.50455457,633
0.48652247,634
0.4959784,635
0.47913286,636
0.48317277,637
0.49808472,638
0.51978534,639
0.5457263,640
0.5225298,641
0.5333452,642
0.49995005,643
0.49972466,644
0.48397595,645
0.47384703,646
0.5158425,647
0.50161266,648
0.46582228,649
0.46503615,650
0.45237574,651
0.49498883,652
0.48469508,653
0.5052777,654
0.5118086,655
0.51045245,656
0.5204376,657
0.54640645,658
0.5412074,659
0.5241424,660
0.5343756,661
0.5629593,662
0.59497297,663
0.5952104,664
0.60165656,665
0.5996197,666
0.57885975,667
0.61942226,668
0.6289228,669
0.6529134,670
0.65591604,671
0.650037,672
0.63680714,673
0.6444368,674
0.6310976,675
0.631809,676
0.62939227,677
0.60275877,678
0.6329307,679
0.65222454,680
0.6412757,681
0.63213885,682
0.6128836,683
0.6099981,684
0.613238,685
0.62740654,686
0.6269351,687
0.62780654,688
0.6302677,689
0.59562963,690
0.6017262,691
0.58552396,692
0.591774,693
0.566381,694
0.57058686,695
0.5739767,696
0.5679004,697
0.5667461,698
0.4909524,699
0.48275116,700
0.44798973,701
0.4747603,702
0.49851745,703
0.5339909,704
0.5084176,705
0.53978807,706
0.5421234,707
0.5538006,708
0.52281094,709
0.5288222,710
0.5360746,711
0.5279435,712
0.51239574,713
0.49320006,714
0.49945626,715
0.5024871,716
0.47630188,717
0.47209308,718
0.46881905,719
0.47258875,720
0.47519788,721
0.4487964,722
0.45499852,723
0.43283418,724
0.46094596,725
0.41598895,726
0.40980476,727
0.3933665,728
0.39499232,729
0.39518294,730
0.38917994,731
0.4244627,732
0.44937745,733
0.46765718,734
0.471762,735
0.50897455,736
0.5276615,737
0.5578283,738
0.5342865,739
0.51619565,740
0.5336464,741
0.5039237,742
0.50031954,743
0.51485395,744
0.523808,745
0.5107973,746
0.50837994,747
0.5349036,748
0.5752868,749
0.584438,750
0.6318802,751
0.6096318,752
0.57973826,753
0.56384027,754
0.5806045,755
0.5562854,756
0.5690675,757
0.53648937,758
0.549906,759
0.5309473,760
0.52418983,761
0.5288171,762
0.5057991,763
0.5276797,764
0.52461946,765
0.48975465,766
0.50882226,767
0.52025735,768
0.48158658,769
0.49871695,770
0.45723614,771
0.45684722,772
0.47800782,773
0.40129897,774
0.3748396,775
0.37345037,776
0.38179326,777
0.38844758,778
0.44587255,779
0.45583746,780
0.46265167,781
0.47744638,782
0.48149064,783
0.4725579,784
0.48231316,785
0.50457764,786
0.49010244,787
0.49556622,788
0.5719814,789
0.5827103,790
0.5602824,791
0.5608897,792
0.5670752,793
0.5713243,794
0.58816487,795
0.61294913,796
0.61231494,797
0.6238852,798
0.48799208,799
0.5052754,800
0.49721837,801
0.47521955,802
